出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"115/08/06","115","2","1570","力肯","288259.00","224517.00","--","--","63742.00","--","--","63742.00","36222.00","--","27520.00","7221.00","34741.00","6892.00","27849.00","--","--","27849.00","45731.00","--","73580.00","27849.00","--","--","73580.00","--","--","0.54"
"115/08/06","115","2","1584","精剛","1084456.00","919472.00","--","--","164984.00","--","--","164984.00","90903.00","--","74081.00","-23219.00","50862.00","6915.00","43947.00","--","--","43947.00","-40279.00","--","3668.00","43393.00","--","554.00","3114.00","--","554.00","0.19"
"115/08/06","115","2","1780","立弘","498399.00","298303.00","--","--","200096.00","--","--","200096.00","114392.00","--","85704.00","-186.00","85518.00","18142.00","67376.00","--","--","67376.00","13545.00","--","80921.00","67376.00","--","--","80921.00","--","--","0.69"
"115/08/06","115","2","2643","捷迅","3411287.00","3122331.00","--","--","288956.00","--","--","288956.00","162216.00","--","126740.00","2766.00","129506.00","31846.00","97660.00","--","--","97660.00","20359.00","--","118019.00","97660.00","--","--","118019.00","--","--","2.79"
"115/08/06","115","2","3088","艾訊","4613348.00","3087015.00","--","--","1526333.00","67.00","61.00","1526327.00","959489.00","--","566838.00","47509.00","614347.00","134299.00","480048.00","--","--","480048.00","5570.00","--","485618.00","466085.00","--","13963.00","471655.00","--","13963.00","4.28"
"115/08/06","115","2","3141","晶宏","885182.00","497166.00","--","--","388016.00","--","--","388016.00","286181.00","--","101835.00","73117.00","174952.00","20726.00","154226.00","--","--","154226.00","125460.00","--","279686.00","162768.00","--","-8542.00","288228.00","--","-8542.00","2.19"
"115/08/06","115","2","3152","璟德","758791.00","426155.00","--","--","332636.00","--","--","332636.00","116448.00","--","216188.00","25190.00","241378.00","49691.00","191687.00","--","--","191687.00","--","--","191687.00","--","--","--","--","--","--","3.21"
"115/08/06","115","2","3169","亞信","495261.00","227357.00","--","--","267904.00","--","--","267904.00","135799.00","--","132105.00","16375.00","148480.00","24544.00","123936.00","--","--","123936.00","2410.00","--","126346.00","123936.00","--","--","126346.00","--","--","1.96"
"115/08/06","115","2","3206","志豐","1606949.00","1273573.00","--","--","333376.00","--","--","333376.00","262800.00","--","70576.00","927.00","71503.00","22788.00","48715.00","--","--","48715.00","42446.00","--","91161.00","48372.00","--","343.00","88700.00","--","2461.00","0.82"
"115/08/06","115","2","3211","順達","6835813.00","5682496.00","--","--","1153317.00","--","--","1153317.00","507151.00","--","646166.00","-34984.00","611182.00","91158.00","520024.00","--","--","520024.00","166764.00","--","686788.00","520024.00","--","--","686788.00","--","--","3.40"
"115/08/06","115","2","3213","茂訊","1736008.00","1113503.00","--","--","622505.00","--","--","622505.00","177309.00","--","445196.00","37338.00","482534.00","137564.00","344970.00","--","--","344970.00","212641.00","--","557611.00","329540.00","--","15430.00","542181.00","--","15430.00","5.62"
