出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/29","111","1","1784","訊聯","-5341.00","-14893.00","18100.00","132.00","-2002.00","121797.00","119795.00"
"114/10/29","111","1","1785","光洋科","317873.00","-596072.00","-240805.00","109393.00","-409611.00","3148526.00","2738915.00"
"114/10/29","111","1","1788","杏昌","3613.00","-45460.00","20477.00","1266.00","-20104.00","345010.00","324906.00"
"114/10/29","111","1","1796","金穎生技","32796.00","-65142.00","-258440.00","848.00","-289938.00","539611.00","249673.00"
"114/10/29","111","1","1799","易威","-1021.00","54883.00","-2447.00","292.00","51707.00","153028.00","204735.00"
"114/10/29","111","1","1813","寶利徠","-7527.00","-1999.00","-46278.00","-4969.00","-60773.00","277643.00","216870.00"
"114/10/29","111","1","1815","富喬","468757.00","-151298.00","-243632.00","41123.00","114950.00","1112068.00","1227018.00"
"114/10/29","111","1","2035","唐榮公司","840050.00","-17350.00","-1396201.00","--","-573501.00","1053624.00","480123.00"
"114/10/29","111","1","2061","風青","15875.00","-12843.00","94102.00","11691.00","108825.00","103720.00","212545.00"
"114/10/29","111","1","2063","世鎧","70967.00","-3568.00","-130168.00","1670.00","-61099.00","328800.00","267701.00"
"114/10/29","111","1","2064","晉椿","56983.00","9922.00","-81126.00","730.00","-13491.00","234534.00","221043.00"
"114/10/29","111","1","2065","世豐","91000.00","-17241.00","251603.00","9389.00","334751.00","516731.00","851482.00"
"114/10/29","111","1","2066","世德","-50652.00","-6495.00","31769.00","6350.00","-19028.00","351987.00","332959.00"
"114/10/29","111","1","2067","嘉鋼","-26440.00","-32293.00","-194.00","1651.00","-57276.00","121888.00","64612.00"
"114/10/29","111","1","2070","精湛","79624.00","46528.00","-67707.00","3803.00","62248.00","324830.00","387078.00"
"114/10/29","111","1","2221","大甲","-76078.00","-11653.00","16291.00","420.00","-71020.00","323429.00","252409.00"
"114/10/29","111","1","2230","泰茂","4819.00","1875.00","-5403.00","13740.00","15031.00","177434.00","192465.00"
"114/10/29","111","1","2235","謚源","58770.00","50755.00","-199821.00","--","-90296.00","324462.00","234166.00"
"114/10/29","111","1","2596","綠意","-29945.00","-8850.00","-30000.00","--","-68795.00","957545.00","888750.00"
"114/10/29","111","1","2640","大車隊","131901.00","-109179.00","-135987.00","--","-113265.00","683174.00","569909.00"
"114/10/29","111","1","2641","正德","82434.00","-24483.00","-83959.00","5063.00","-20945.00","494465.00","473520.00"
"114/10/29","111","1","2643","捷迅","151852.00","2344.00","24291.00","16804.00","195291.00","555793.00","751084.00"
"114/10/29","111","1","2718","全心投控","-151620.00","-58153.00","329631.00","--","119858.00","374765.00","494623.00"
"114/10/29","111","1","2719","燦星旅","-17359.00","-580.00","5322.00","--","-12617.00","51852.00","39235.00"
"114/10/29","111","1","2724","藝舍-KY","18443.00","18.00","-22467.00","2739.00","-1267.00","274450.00","273183.00"
"114/10/29","111","1","2726","雅茗-KY","-65660.00","179282.00","-92911.00","14902.00","35613.00","335995.00","371608.00"
"114/10/29","111","1","2729","瓦城","129055.00","-458545.00","-39844.00","3385.00","-365949.00","1128357.00","762408.00"
"114/10/29","111","1","2732","六角","45846.00","6441.00","-75841.00","10990.00","-12564.00","885355.00","872791.00"
"114/10/29","111","1","2734","易飛網","3251.00","-7595.00","17507.00","152.00","13315.00","192320.00","205635.00"
"114/10/29","111","1","2736","富野","38354.00","7428.00","-22542.00","45.00","23285.00","347811.00","371096.00"
"114/10/29","111","1","2740","天蔥","-2338.00","-219.00","-2330.00","0.00","-4887.00","6799.00","1912.00"
"114/10/29","111","1","2743","山富","-24076.00","23499.00","-5600.00","--","-6177.00","331588.00","325411.00"
"114/10/29","111","1","2745","五福","-24893.00","49959.00","-2805.00","--","22261.00","155146.00","177407.00"
"114/10/29","111","1","2752","豆府","61628.00","-33702.00","-28848.00","134.00","-788.00","741170.00","740382.00"
"114/10/29","111","1","2754","亞洲藏壽司","201501.00","-104020.00","-49588.00","1183.00","49076.00","412600.00","461676.00"
"114/10/29","111","1","2755","揚秦","-30860.00","-13008.00","10285.00","511.00","-33072.00","462672.00","429600.00"
"114/10/29","111","1","2756","聯發國際","12126.00","47606.00","44399.00","4695.00","108826.00","179427.00","288253.00"
"114/10/29","111","1","2916","滿心","171220.00","-18509.00","-51896.00","--","100815.00","62442.00","163257.00"
"114/10/29","111","1","2924","宏太-KY","1074.00","43.00","-1307.00","696.00","506.00","51838.00","52344.00"
"114/10/29","111","1","2926","誠品生活","12789.00","-72247.00","-210511.00","17849.00","-252120.00","1260733.00","1008613.00"
"114/10/29","111","1","2937","集雅社","55038.00","-39043.00","-101509.00","--","-85514.00","286249.00","200735.00"
"114/10/29","111","1","2947","振宇五金","-6041.00","-23061.00","-71696.00","--","-100798.00","477130.00","376332.00"
"114/10/29","111","1","3064","泰偉","-16245.00","-29119.00","13131.00","150.00","-32083.00","118718.00","86635.00"
"114/10/29","111","1","3066","李洲","28188.00","14228.00","-6889.00","5904.00","41431.00","194690.00","236121.00"
"114/10/29","111","1","3067","全域","-2604.00","-145.00","-954.00","372.00","-3331.00","242327.00","238996.00"
"114/10/29","111","1","3071","協禧","68379.00","-71135.00","-10294.00","66540.00","53490.00","933439.00","986929.00"
"114/10/29","111","1","3073","天方能源","2669.00","-36575.00","-11170.00","928.00","-44148.00","290696.00","246548.00"
"114/10/29","111","1","3078","僑威","638525.00","-227532.00","-129837.00","63720.00","344876.00","1916911.00","2261787.00"
"114/10/29","111","1","3081","聯亞","95015.00","-137102.00","-2184.00","254.00","-44017.00","1771121.00","1727104.00"
"114/10/29","111","1","3083","網龍","-2540.00","-3740.00","-3316.00","9851.00","255.00","280189.00","280444.00"
"114/10/29","111","1","3085","新零售","-18283.00","3.00","106367.00","0.00","88087.00","22653.00","110740.00"
"114/10/29","111","1","3086","華義","15562.00","8294.00","-1372.00","0.00","22484.00","116641.00","139125.00"
"114/10/29","111","1","3088","艾訊","-464227.00","-15850.00","20174.00","29036.00","-430867.00","943871.00","513004.00"
"114/10/29","111","1","3093","港建*","113901.00","5737.00","-1080.00","6292.00","124850.00","920645.00","1045495.00"
"114/10/29","111","1","3095","及成","-8984.00","-8828.00","19113.00","3162.00","4463.00","50432.00","54895.00"
"114/10/29","111","1","3105","穩懋","1927855.00","-1446829.00","-2729297.00","123808.00","-2124463.00","16331759.00","14207296.00"
"114/10/29","111","1","3114","好德","157647.00","-1639.00","-5477.00","20990.00","171521.00","645239.00","816760.00"
"114/10/29","111","1","3115","富榮綱","15102.00","-16.00","-560.00","3815.00","18341.00","217147.00","235488.00"
"114/10/29","111","1","3118","進階","6476.00","-721.00","-677.00","--","5078.00","472955.00","478033.00"
"114/10/29","111","1","3122","笙泉","-11769.00","-116944.00","8117.00","861.00","-119735.00","357982.00","238247.00"
"114/10/29","111","1","3128","昇銳","41174.00","-6326.00","-8961.00","2296.00","28183.00","54936.00","83119.00"
"114/10/29","111","1","3131","弘塑","358572.00","349343.00","-12060.00","2524.00","698379.00","1088432.00","1786811.00"
"114/10/29","111","1","3141","晶宏","24240.00","-57572.00","-60836.00","4122.00","-90046.00","1470331.00","1380285.00"
"114/10/29","111","1","3147","大綜","-264482.00","-30977.00","303955.00","4352.00","12848.00","24838.00","37686.00"
"114/10/29","111","1","3152","璟德","457042.00","-284594.00","--","0.00","172448.00","452010.00","624458.00"
"114/10/29","111","1","3162","精確","141979.00","-1302898.00","89354.00","15926.00","-1055639.00","1863708.00","808069.00"
"114/10/29","111","1","3163","波若威","-41621.00","-97986.00","-5537.00","27194.00","-117950.00","1157682.00","1039732.00"
"114/10/29","111","1","3169","亞信","101526.00","515148.00","-299.00","4478.00","620853.00","860653.00","1481506.00"
"114/10/29","111","1","3171","炎洲流通","68409.00","-52871.00","-30574.00","1672.00","-13364.00","127008.00","113644.00"
"114/10/29","111","1","3176","基亞","-103665.00","-77998.00","81586.00","1309.00","-98768.00","2144580.00","2045812.00"
"114/10/29","111","1","3178","公準","57655.00","-60740.00","49601.00","633.00","47149.00","179743.00","226892.00"
"114/10/29","111","1","3188","鑫龍騰","-1441746.00","17.00","1430057.00","--","-11672.00","384383.00","372711.00"
"114/10/29","111","1","3191","雲嘉南","2413.00","-187.00","182214.00","-2963.00","181477.00","76633.00","258110.00"
"114/10/29","111","1","3205","佰研","-44848.00","26250.00","-2955.00","1751.00","-19802.00","255659.00","235857.00"
"114/10/29","111","1","3206","志豐","173022.00","-41536.00","-44770.00","31477.00","118193.00","467015.00","585208.00"
"114/10/29","111","1","3207","耀勝","-23979.00","-3418.00","-4085.00","-1602.00","-33084.00","50068.00","16984.00"
"114/10/29","111","1","3211","順達","-330971.00","737490.00","-1060041.00","282326.00","-371196.00","4473932.00","4102736.00"
"114/10/29","111","1","3213","茂訊","-86688.00","-6743.00","-8726.00","--","-102157.00","500086.00","397929.00"
"114/10/29","111","1","3217","優群","243778.00","-38625.00","-1356.00","17955.00","221752.00","1170829.00","1392581.00"
"114/10/29","111","1","3218","大學光","383115.00","-114880.00","-40376.00","12939.00","240798.00","534192.00","774990.00"
"114/10/29","111","1","3219","倚強科","-79543.00","-5906.00","166258.00","11915.00","92724.00","847242.00","939966.00"
"114/10/29","111","1","3221","台嘉碩","211446.00","-23201.00","-60964.00","3466.00","130747.00","675802.00","806549.00"
"114/10/29","111","1","3224","三顧","26426.00","-4633.00","-21372.00","14208.00","14629.00","748307.00","762936.00"
"114/10/29","111","1","3226","龍鋒","530.00","-112244.00","-2369.00","12660.00","-101423.00","572196.00","470773.00"
"114/10/29","111","1","3227","原相","-317306.00","-296070.00","34988.00","24880.00","-553508.00","4689767.00","4136259.00"
"114/10/29","111","1","3228","金麗科","112608.00","-94823.00","-18513.00","--","-728.00","197326.00","196598.00"
"114/10/29","111","1","3230","錦明","2671.00","-42533.00","44202.00","17151.00","21491.00","343157.00","364648.00"
"114/10/29","111","1","3232","昱捷","-55335.00","-12385.00","79935.00","1527.00","13742.00","160262.00","174004.00"
"114/10/29","111","1","3234","光環","77102.00","-9345.00","-34033.00","678.00","34402.00","185293.00","219695.00"
"114/10/29","111","1","3236","千如","33872.00","-78013.00","58112.00","9698.00","23669.00","534624.00","558293.00"
"114/10/29","111","1","3252","海灣","7472.00","-3161.00","-12365.00","--","-8054.00","112276.00","104222.00"
"114/10/29","111","1","3259","鑫創","-17325.00","-2643.00","-2680.00","--","-22648.00","171771.00","149123.00"
"114/10/29","111","1","3260","威剛","-2009596.00","-3309184.00","4286424.00","457999.00","-574357.00","3119730.00","2545373.00"
"114/10/29","111","1","3264","欣銓","1494350.00","-1662059.00","6536.00","17316.00","-143857.00","2206881.00","2063024.00"
"114/10/29","111","1","3265","台星科","278269.00","-554112.00","9325.00","4287.00","-262231.00","1603413.00","1341182.00"
"114/10/29","111","1","3268","海德威","-49338.00","-160517.00","177969.00","517.00","-31369.00","128319.00","96950.00"
"114/10/29","111","1","3272","東碩","-276174.00","-53005.00","359780.00","28244.00","58845.00","317948.00","376793.00"
"114/10/29","111","1","3276","宇環","4535.00","16974.00","11862.00","--","33371.00","133623.00","166994.00"
"114/10/29","111","1","3284","太普高","-2964.00","-774.00","-17431.00","6435.00","-14734.00","200921.00","186187.00"
"114/10/29","111","1","3285","微端","-11010.00","-14188.00","17135.00","4756.00","-3307.00","391613.00","388306.00"
"114/10/29","111","1","3287","廣寰科","50892.00","10696.00","-1578.00","-511.00","59499.00","39270.00","98769.00"
"114/10/29","111","1","3288","點晶","2345.00","486.00","-4249.00","1045.00","-373.00","5217.00","4844.00"
"114/10/29","111","1","3289","宜特","191169.00","-173252.00","5617.00","11327.00","34861.00","844879.00","879740.00"
"114/10/29","111","1","3290","東浦","242879.00","-28270.00","27243.00","30241.00","272093.00","670554.00","942647.00"
"114/10/29","111","1","3293","鈊象","1554941.00","-717925.00","948.00","1827.00","839791.00","3473975.00","4313766.00"
"114/10/29","111","1","3294","英濟","49305.00","-953695.00","-71449.00","47932.00","-927907.00","1841857.00","913950.00"
"114/10/29","111","1","3297","杭特","5553.00","-1439.00","5000.00","8127.00","17241.00","253512.00","270753.00"
"114/10/29","111","1","3303","岱稜","27798.00","14536.00","-88013.00","13510.00","-32169.00","534682.00","502513.00"
"114/10/29","111","1","3306","鼎天","-122444.00","-12234.00","-2348.00","37.00","-136989.00","529547.00","392558.00"
"114/10/29","111","1","3310","佳穎","-50160.00","50110.00","6134.00","10167.00","16251.00","523180.00","539431.00"
"114/10/29","111","1","3313","斐成","-45779.00","-122.00","-253.00","--","-46154.00","162373.00","116219.00"
"114/10/29","111","1","3317","尼克森","-97348.00","-1440.00","-373.00","715.00","-98446.00","1189955.00","1091509.00"
"114/10/29","111","1","3322","建舜電","59319.00","-8753.00","18700.00","16200.00","85466.00","172586.00","258052.00"
"114/10/29","111","1","3323","加百裕","505552.00","-33531.00","-557066.00","6511.00","-78534.00","664044.00","585510.00"
"114/10/29","111","1","3324","雙鴻","127503.00","-89933.00","406725.00","13989.00","458284.00","1493897.00","1952181.00"
"114/10/29","111","1","3325","旭品","104159.00","-39067.00","36106.00","18944.00","120142.00","330755.00","450897.00"
"114/10/29","111","1","3332","幸康","-93854.00","-16874.00","-23707.00","33561.00","-100874.00","854708.00","753834.00"
"114/10/29","111","1","3339","泰谷","-19954.00","-8373.00","-43.00","--","-28370.00","305796.00","277426.00"
"114/10/29","111","1","3349","寶德","42269.00","-4547.00","86462.00","-1320.00","122864.00","242416.00","365280.00"
"114/10/29","111","1","3354","律勝","10319.00","-71246.00","439.00","514.00","-59974.00","445461.00","385487.00"
"114/10/29","111","1","3357","臺慶科","270595.00","-372132.00","-31436.00","55538.00","-77435.00","1341004.00","1263569.00"
"114/10/29","111","1","3360","尚立","-337972.00","-277895.00","817979.00","6028.00","208140.00","469072.00","677212.00"
"114/10/29","111","1","3362","先進光","17643.00","-312346.00","703551.00","-11626.00","397222.00","522297.00","919519.00"
"114/10/29","111","1","3363","上詮","17134.00","-253627.00","-5972.00","6776.00","-235689.00","613560.00","377871.00"
"114/10/29","111","1","3372","典範","101532.00","-31627.00","-750.00","--","69155.00","429423.00","498578.00"
"114/10/29","111","1","3373","熱映","-43379.00","-3264.00","0.00","5924.00","-40719.00","295348.00","254629.00"
"114/10/29","111","1","3374","精材","581876.00","-136756.00","-10076.00","--","435044.00","2112281.00","2547325.00"
"114/10/29","111","1","3379","彬台","-8131.00","340.00","-14974.00","3761.00","-19004.00","183912.00","164908.00"
"114/10/29","111","1","3388","崇越電","-56412.00","-1270.00","184111.00","102152.00","228581.00","2061957.00","2290538.00"
"114/10/29","111","1","3390","旭軟","67193.00","-225161.00","-2136.00","51.00","-160053.00","450698.00","290645.00"
"114/10/29","111","1","3402","漢科","-167910.00","-161569.00","37917.00","5351.00","-286211.00","890815.00","604604.00"
"114/10/29","111","1","3426","台興","19693.00","39996.00","-1900.00","25048.00","82837.00","231290.00","314127.00"
"114/10/29","111","1","3430","奇鈦科","-5981.00","-6248.00","-3893.00","992.00","-15130.00","124587.00","109457.00"
"114/10/29","111","1","3434","哲固","-17526.00","-1485.00","24443.00","152.00","5584.00","53680.00","59264.00"
"114/10/29","111","1","3438","類比科","58479.00","-16359.00","-15094.00","0.00","27026.00","555500.00","582526.00"
"114/10/29","111","1","3441","聯一光電","27532.00","-70580.00","-3965.00","19443.00","-27570.00","473985.00","446415.00"
"114/10/29","111","1","3444","利機","-59187.00","-1462.00","-22405.00","1745.00","-81309.00","279765.00","198456.00"
"114/10/29","111","1","3455","由田","91033.00","-4897.00","177709.00","1912.00","265757.00","542549.00","808306.00"
"114/10/29","111","1","3465","進泰電子","-53836.00","-9237.00","-87421.00","17407.00","-133087.00","481989.00","348902.00"
"114/10/29","111","1","3466","德晉","-135761.00","-6730.00","-1002.00","4394.00","-139099.00","532739.00","393640.00"
"114/10/29","111","1","3479","安勤","-60223.00","-10035.00","182333.00","29898.00","141973.00","668129.00","810102.00"
"114/10/29","111","1","3483","力致","460533.00","-231799.00","76736.00","44498.00","349968.00","1029883.00","1379851.00"
"114/10/29","111","1","3484","崧騰","-199234.00","-39342.00","-15774.00","20082.00","-234268.00","1355618.00","1121350.00"
"114/10/29","111","1","3489","森寶","6954.00","105.00","48390.00","--","55449.00","283940.00","339389.00"
"114/10/29","111","1","3490","單井","67600.00","-25033.00","-5116.00","-1596.00","35855.00","221573.00","257428.00"
"114/10/29","111","1","3491","昇達科","67480.00","46531.00","-91012.00","16811.00","39810.00","600408.00","640218.00"
"114/10/29","111","1","3492","長盛","3477.00","-2207.00","-2944.00","8568.00","6894.00","344824.00","351718.00"
"114/10/29","111","1","3498","陽程","90830.00","25754.00","-1417.00","42635.00","157802.00","1212594.00","1370396.00"
"114/10/29","111","1","3499","環天科","-58157.00","9188.00","-12281.00","12868.00","-48382.00","369224.00","320842.00"
"114/10/29","111","1","3508","位速","84201.00","-4084.00","40417.00","-13483.00","107051.00","517462.00","624513.00"
"114/10/29","111","1","3511","矽瑪","213992.00","-22728.00","-72179.00","8056.00","127141.00","547756.00","674897.00"
"114/10/29","111","1","3512","皇龍","-681792.00","-9833.00","822129.00","6692.00","137196.00","624093.00","761289.00"
"114/10/29","111","1","3516","亞帝歐","-4721.00","-5574.00","-30615.00","20351.00","-20559.00","309374.00","288815.00"
"114/10/29","111","1","3520","華盈","-55652.00","-399524.00","264516.00","8725.00","-181935.00","366651.00","184716.00"
"114/10/29","111","1","3521","鴻翊","14572.00","-3429.00","10927.00","148.00","22218.00","80355.00","102573.00"
"114/10/29","111","1","3522","御嵿","-35526.00","250302.00","-236068.00","--","-21292.00","131088.00","109796.00"
"114/10/29","111","1","3523","迎輝","-11955.00","-8391.00","-43670.00","-411.00","-64427.00","186437.00","122010.00"
"114/10/29","111","1","3526","凡甲","216675.00","66199.00","202660.00","9343.00","494877.00","245531.00","740408.00"
"114/10/29","111","1","3527","聚積","-20751.00","-19073.00","-7120.00","2038.00","-44906.00","1384693.00","1339787.00"
"114/10/29","111","1","3529","力旺","399628.00","-12275.00","411.00","5683.00","393447.00","2482765.00","2876212.00"
"114/10/29","111","1","3531","先益","40345.00","112041.00","-17396.00","20225.00","155215.00","576030.00","731245.00"
"114/10/29","111","1","3537","堡達","112197.00","-661.00","-1438.00","6152.00","116250.00","162222.00","278472.00"
"114/10/29","111","1","3540","曜越","-71642.00","-9903.00","106965.00","46264.00","71684.00","827194.00","898878.00"
"114/10/29","111","1","3541","西柏","41812.00","-5934.00","-9354.00","534.00","27058.00","535783.00","562841.00"
"114/10/29","111","1","3546","宇峻","7717.00","-157200.00","-2788.00","1663.00","-150608.00","631338.00","480730.00"
"114/10/29","111","1","3548","兆利","479433.00","-697637.00","6594.00","87383.00","-124227.00","1887924.00","1763697.00"
"114/10/29","111","1","3551","世禾","169863.00","-148009.00","-2665.00","22638.00","41827.00","919878.00","961705.00"
"114/10/29","111","1","3552","同致","92773.00","-57406.00","-419155.00","15553.00","-368235.00","1045434.00","677199.00"
"114/10/29","111","1","3555","博士旺","6016.00","1.00","-52917.00","109.00","-46791.00","87026.00","40235.00"
"114/10/29","111","1","3556","禾瑞亞","90813.00","-3461.00","-4803.00","665.00","83214.00","760452.00","843666.00"
"114/10/29","111","1","3558","神準","48524.00","-87554.00","237396.00","7190.00","205556.00","1759738.00","1965294.00"
"114/10/29","111","1","3564","其陽","132523.00","-38019.00","57183.00","8603.00","160290.00","163526.00","323816.00"
"114/10/29","111","1","3567","逸昌","55119.00","-25072.00","-32202.00","464.00","-1691.00","63592.00","61901.00"
"114/10/29","111","1","3570","大塚","-21196.00","-5685.00","-3629.00","6096.00","-24414.00","459608.00","435194.00"
"114/10/29","111","1","3577","泓格","-9119.00","-43409.00","16782.00","3258.00","-32488.00","150742.00","118254.00"
"114/10/29","111","1","3580","友威科","126900.00","-153741.00","-7649.00","2546.00","-31944.00","275852.00","243908.00"
"114/10/29","111","1","3581","博磊","-67260.00","-10757.00","27985.00","6941.00","-43091.00","533041.00","489950.00"
"114/10/29","111","1","3587","閎康","241443.00","-372561.00","155051.00","50976.00","74909.00","1686177.00","1761086.00"
"114/10/29","111","1","3594","磐儀","81576.00","-1973.00","-3799.00","-4565.00","71239.00","344147.00","415386.00"
"114/10/29","111","1","3597","映興","-7126.00","-3402.00","37949.00","15718.00","43139.00","211721.00","254860.00"
"114/10/29","111","1","3609","三一東林","-31232.00","-18487.00","30977.00","3577.00","-15165.00","272784.00","257619.00"
"114/10/29","111","1","3611","鼎翰","-52365.00","-122907.00","-152970.00","10386.00","-317856.00","1199879.00","882023.00"
"114/10/29","111","1","3615","安可","131028.00","-164382.00","103275.00","2137.00","72058.00","827273.00","899331.00"
"114/10/29","111","1","3623","富晶通","-7252.00","-2518.00","-4488.00","--","-14258.00","114490.00","100232.00"
"114/10/29","111","1","3624","光頡","252111.00","-75030.00","-23544.00","-9147.00","144390.00","777171.00","921561.00"
"114/10/29","111","1","3625","西勝","-219835.00","-93535.00","597326.00","11696.00","295652.00","135617.00","431269.00"
"114/10/29","111","1","3628","盈正","243484.00","-3228.00","-289254.00","20914.00","-28084.00","268948.00","240864.00"
"114/10/29","111","1","3629","地心引力","-3296.00","-4939.00","-5020.00","3286.00","-9969.00","257899.00","247930.00"
"114/10/29","111","1","3630","新鉅科","43906.00","-349179.00","769882.00","21103.00","485712.00","1106653.00","1592365.00"
"114/10/29","111","1","3631","晟楠","56609.00","-125864.00","4812.00","23947.00","-40496.00","614556.00","574060.00"
"114/10/29","111","1","3632","研勤","-2677.00","7376.00","-12645.00","114.00","-7832.00","72887.00","65055.00"
"114/10/29","111","1","3646","艾恩特","3960.00","-9660.00","-2989.00","16049.00","7360.00","174677.00","182037.00"
"114/10/29","111","1","3663","鑫科","4702.00","18137.00","-20969.00","1517.00","3387.00","113592.00","116979.00"
"114/10/29","111","1","3664","安瑞-KY","-66334.00","-412.00","-3167.00","4147.00","-65766.00","202800.00","137034.00"
"114/10/29","111","1","3666","光耀","-94228.00","-100805.00","24929.00","2971.00","-167133.00","713066.00","545933.00"
"114/10/29","111","1","3672","康聯訊","28479.00","5315.00","-1193.00","413.00","33014.00","196685.00","229699.00"
"114/10/29","111","1","3675","德微","116393.00","-69722.00","-7010.00","2250.00","41911.00","334633.00","376544.00"
"114/10/29","111","1","3680","家登","319052.00","-431771.00","559156.00","7652.00","454089.00","1707329.00","2161418.00"
"114/10/29","111","1","3684","榮昌","33360.00","-8680.00","-5500.00","1546.00","20726.00","80526.00","101252.00"
"114/10/29","111","1","3685","元創精密","-7755.00","-52834.00","48807.00","9878.00","-1904.00","217082.00","215178.00"
"114/10/29","111","1","3687","歐買尬","98841.00","-178916.00","1917736.00","382.00","1838043.00","1254975.00","3093018.00"
"114/10/29","111","1","3689","湧德","57673.00","-52140.00","106803.00","53834.00","166170.00","356284.00","522454.00"
"114/10/29","111","1","3691","碩禾","-12812.00","-931655.00","661863.00","24944.00","-257660.00","2779141.00","2521481.00"
"114/10/29","111","1","3693","營邦","-105185.00","4479.00","259425.00","8365.00","167084.00","268380.00","435464.00"
"114/10/29","111","1","3707","漢磊","457179.00","-414520.00","450989.00","1105.00","494753.00","2401367.00","2896120.00"
"114/10/29","111","1","3709","鑫聯大投控","-652232.00","-194367.00","321467.00","28625.00","-496507.00","1600601.00","1104094.00"
"114/10/29","111","1","3710","連展投控","53982.00","-67763.00","464546.00","66805.00","517570.00","508194.00","1025764.00"
"114/10/29","111","1","3713","新晶投控","-201302.00","-24372.00","134452.00","--","-91222.00","251026.00","159804.00"
"114/10/29","111","1","4102","永日","33889.00","-5099.00","-4981.00","--","23809.00","78200.00","102009.00"
"114/10/29","111","1","4105","東洋","318077.00","-12890.00","-307250.00","48701.00","46638.00","2222253.00","2268891.00"
"114/10/29","111","1","4107","邦特","100452.00","-64247.00","-33193.00","4333.00","7345.00","872610.00","879955.00"
"114/10/29","111","1","4109","加捷生醫","-8104.00","-14997.00","-437.00","1283.00","-22255.00","172275.00","150020.00"
"114/10/29","111","1","4111","濟生","34723.00","-3771.00","-1717.00","1740.00","30975.00","252270.00","283245.00"
"114/10/29","111","1","4113","聯上","-227004.00","-112832.00","460319.00","--","120483.00","466100.00","586583.00"
"114/10/29","111","1","4114","健喬","192821.00","-177769.00","-70935.00","1521.00","-54362.00","868166.00","813804.00"
"114/10/29","111","1","4116","明基醫","39424.00","66912.00","164724.00","471.00","271531.00","369850.00","641381.00"
"114/10/29","111","1","4120","友華","140634.00","-441835.00","463902.00","90055.00","252756.00","1959301.00","2212057.00"
"114/10/29","111","1","4121","優盛","-6582.00","-41150.00","7995.00","5902.00","-33835.00","608455.00","574620.00"
"114/10/29","111","1","4123","晟德","-63362.00","7625055.00","-2297426.00","0.00","5264267.00","267460.00","5531727.00"
"114/10/29","111","1","4126","太醫","30744.00","-6887.00","-61755.00","9681.00","-28217.00","815275.00","787058.00"
"114/10/29","111","1","4127","天良","23149.00","-460.00","-30699.00","--","-8010.00","118469.00","110459.00"
"114/10/29","111","1","4128","中天","-130310.00","-290120.00","59675.00","45445.00","-315310.00","725708.00","410398.00"
"114/10/29","111","1","4129","聯合","83025.00","-93734.00","1856.00","8984.00","131.00","638683.00","638814.00"
"114/10/29","111","1","4130","健亞","13815.00","-2615.00","-284.00","--","10916.00","198441.00","209357.00"
