出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/04/28","115","1","1340","勝悅-KY","10877.00","-84107.00","38336.00","24139.00","-10755.00","555802.00","545047.00"
"115/04/28","115","1","1773","勝一","715470.00","-539780.00","12943.00","574.00","189207.00","310657.00","499864.00"
"115/04/28","115","1","3023","信邦","-385688.00","-159231.00","-88520.00","297493.00","-335946.00","6688786.00","6352840.00"
"115/04/28","115","1","3054","立萬利","11070.00","5.00","-159.00","-892.00","10024.00","146370.00","156394.00"
"115/04/28","115","1","3321","同泰","39901.00","-15781.00","34727.00","22241.00","81088.00","214860.00","295948.00"
"115/04/28","115","1","3504","揚明光","75590.00","-62643.00","-92608.00","25391.00","-54270.00","1229209.00","1174939.00"
"115/04/28","115","1","4583","台灣精銳","337602.00","573516.00","-23566.00","--","887552.00","1351775.00","2239327.00"
"115/04/28","115","1","6176","瑞儀","-210725.00","-1995076.00","1932660.00","659582.00","386441.00","34687934.00","35074375.00"
"115/04/28","115","1","6919","康霈*","-22671.00","1704152.00","48493.00","24674.00","1754648.00","784441.00","2539089.00"
"115/04/28","115","1","7799","禾榮科","-114896.00","-29484.00","2539.00","825.00","-141016.00","2348611.00","2207595.00"
"115/04/28","115","1","8261","富鼎","213945.00","-355872.00","-1101.00","9484.00","-133544.00","1318850.00","1185306.00"
"115/04/28","115","1","8271","宇瞻","-1380209.00","262810.00","1399629.00","11737.00","293967.00","852913.00","1146880.00"
