出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"115/04/30","115","1","1340","勝悅-KY","10877.00","-84107.00","38336.00","24139.00","-10755.00","555802.00","545047.00"
"115/04/30","115","1","1342","八貫","86007.00","-39361.00","-2276.00","--","44370.00","357751.00","402121.00"
"115/04/30","115","1","1723","中碳","188452.00","-159205.00","-365513.00","5008.00","-331258.00","1113759.00","782501.00"
"115/04/30","115","1","1773","勝一","715470.00","-539780.00","12943.00","574.00","189207.00","310657.00","499864.00"
"115/04/30","115","1","1783","和康生","78940.00","-6297.00","2868.00","-2176.00","73335.00","576191.00","649526.00"
"115/04/30","115","1","2006","東和鋼鐵","2364921.00","-408210.00","-1935509.00","6309.00","27511.00","1267035.00","1294546.00"
"115/04/30","115","1","2015","豐興","2263382.00","-417597.00","-254779.00","--","1591006.00","2979289.00","4570295.00"
"115/04/30","115","1","2301","光寶科","-1240042.00","-3772090.00","-6762822.00","1933764.00","-9841190.00","80974352.00","71133162.00"
"115/04/30","115","1","2303","聯電","21981335.00","-21347825.00","-3686231.00","1411260.00","-1641461.00","110660052.00","109018591.00"
"115/04/30","115","1","2308","台達電","19931192.00","-12318347.00","-327737.00","2476813.00","9761921.00","151172175.00","160934096.00"
"115/04/30","115","1","2329","華泰","263523.00","-796294.00","876564.00","4352.00","348145.00","2718816.00","3066961.00"
"115/04/30","115","1","2383","台光電","2703047.00","-5671576.00","4582142.00","513075.00","2126688.00","20007816.00","22134504.00"
"115/04/30","115","1","2439","美律","1431612.00","-343841.00","-3138563.00","186907.00","-1863885.00","9797932.00","7934047.00"
"115/04/30","115","1","2441","超豐","1291722.00","-865588.00","-3138.00","8533.00","431529.00","5900845.00","6332374.00"
"115/04/30","115","1","2450","神腦","352656.00","-6049.00","-375509.00","34.00","-28868.00","1885814.00","1856946.00"
"115/04/30","115","1","2478","大毅","118599.00","3569.00","-35891.00","93705.00","179982.00","1788429.00","1968411.00"
"115/04/30","115","1","2535","達欣工","1703135.00","6755.00","-849369.00","3636.00","864157.00","7094256.00","7958413.00"
"115/04/30","115","1","2617","台航","579876.00","-540920.00","-482215.00","16959.00","-426300.00","1347324.00","921024.00"
"115/04/30","115","1","3008","大立光","9316789.00","-2411596.00","-4868405.00","1044613.00","3081401.00","115941697.00","119023098.00"
"115/04/30","115","1","3023","信邦","-385688.00","-159231.00","-88520.00","297493.00","-335946.00","6688786.00","6352840.00"
"115/04/30","115","1","3037","欣興","5832670.00","-4622671.00","3345320.00","752150.00","5307469.00","54871781.00","60179250.00"
"115/04/30","115","1","3054","立萬利","11070.00","5.00","-159.00","-892.00","10024.00","146370.00","156394.00"
"115/04/30","115","1","3311","閎暉","-72136.00","-43021.00","70010.00","15907.00","-29240.00","698646.00","669406.00"
"115/04/30","115","1","3321","同泰","39901.00","-15781.00","34727.00","22241.00","81088.00","214860.00","295948.00"
"115/04/30","115","1","3504","揚明光","75590.00","-62643.00","-92608.00","25391.00","-54270.00","1229209.00","1174939.00"
"115/04/30","115","1","4583","台灣精銳","337602.00","573516.00","-23566.00","--","887552.00","1351775.00","2239327.00"
"115/04/30","115","1","5225","東科-KY","181092.00","-39274.00","-40570.00","47370.00","148618.00","1796680.00","1945298.00"
"115/04/30","115","1","6176","瑞儀","-210725.00","-1995076.00","1932660.00","659582.00","386441.00","34687934.00","35074375.00"
"115/04/30","115","1","6201","亞弘電","52526.00","130330.00","-7643.00","17692.00","192905.00","576994.00","769899.00"
"115/04/30","115","1","6202","盛群","45307.00","-371715.00","-251679.00","15137.00","-562950.00","1495204.00","932254.00"
"115/04/30","115","1","6271","同欣電","403183.00","-119179.00","11624.00","21042.00","316670.00","4276602.00","4593272.00"
"115/04/30","115","1","6278","台表科","796229.00","-1735990.00","-402240.00","306267.00","-1035734.00","10601890.00","9566156.00"
"115/04/30","115","1","6770","力積電","13345496.00","19565808.00","-31566986.00","-29.00","1344289.00","24214750.00","25559039.00"
"115/04/30","115","1","6799","來頡","-8071.00","14572.00","-30611.00","-269.00","-24379.00","316795.00","292416.00"
"115/04/30","115","1","6919","康霈*","-22671.00","1704152.00","48493.00","24674.00","1754648.00","784441.00","2539089.00"
"115/04/30","115","1","7711","永擎","-975849.00","2296.00","-7656.00","1.00","-981208.00","4119409.00","3138201.00"
"115/04/30","115","1","7765","中華資安","105294.00","-7871.00","-6940.00","--","90483.00","1198460.00","1288943.00"
"115/04/30","115","1","7799","禾榮科","-114896.00","-29484.00","2539.00","825.00","-141016.00","2348611.00","2207595.00"
"115/04/30","115","1","8039","台虹","489751.00","-365900.00","350967.00","48244.00","523062.00","2878143.00","3401205.00"
"115/04/30","115","1","8261","富鼎","213945.00","-355872.00","-1101.00","9484.00","-133544.00","1318850.00","1185306.00"
"115/04/30","115","1","8271","宇瞻","-1380209.00","262810.00","1399629.00","11737.00","293967.00","852913.00","1146880.00"
