出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","111","3","1788","杏昌","180514.00","-70711.00","-244199.00","2202.00","-132194.00","345010.00","212816.00"
"114/10/28","111","3","1796","金穎生技","79268.00","-232361.00","-293149.00","1086.00","-445156.00","539611.00","94455.00"
"114/10/28","111","3","1799","易威","-39202.00","38161.00","-7743.00","-4970.00","-13754.00","153028.00","139274.00"
"114/10/28","111","3","1813","寶利徠","58411.00","-13923.00","-93528.00","-22045.00","-71085.00","277643.00","206558.00"
"114/10/28","111","3","1815","富喬","1407599.00","-386397.00","-866135.00","114798.00","269865.00","1112068.00","1381933.00"
"114/10/28","111","3","2035","唐榮公司","1540174.00","-31150.00","-2454895.00","--","-945871.00","1053624.00","107753.00"
"114/10/28","111","3","2061","風青","-64393.00","-37492.00","95006.00","9107.00","2228.00","103720.00","105948.00"
"114/10/28","111","3","2063","世鎧","186492.00","-17997.00","-283247.00","1260.00","-113492.00","328800.00","215308.00"
"114/10/28","111","3","2064","晉椿","189094.00","304257.00","-510143.00","-43871.00","-60663.00","234534.00","173871.00"
"114/10/28","111","3","2065","世豐","239098.00","-90626.00","-179336.00","27749.00","-3115.00","516731.00","513616.00"
"114/10/28","111","3","2066","世德","191983.00","-17003.00","-119074.00","30337.00","86243.00","351987.00","438230.00"
"114/10/28","111","3","2067","嘉鋼","46763.00","-53242.00","18622.00","-1020.00","11123.00","121888.00","133011.00"
"114/10/28","111","3","2070","精湛","166509.00","43609.00","-278085.00","-188.00","-68155.00","324830.00","256675.00"
"114/10/28","111","3","2073","雄順","99194.00","-41846.00","-52273.00","--","5075.00","51036.00","56111.00"
"114/10/28","111","3","2221","大甲","75122.00","-41138.00","-148408.00","372.00","-114052.00","323429.00","209377.00"
"114/10/28","111","3","2230","泰茂","39058.00","90731.00","-32936.00","-470.00","96383.00","177434.00","273817.00"
"114/10/28","111","3","2235","謚源","196415.00","276253.00","-180838.00","--","291830.00","324462.00","616292.00"
"114/10/28","111","3","2596","綠意","-373778.00","-289571.00","-122000.00","--","-785349.00","957545.00","172196.00"
"114/10/28","111","3","2640","大車隊","514012.00","-254147.00","-405865.00","--","-146000.00","683174.00","537174.00"
"114/10/28","111","3","2641","正德","1226.00","552987.00","895755.00","-78267.00","1371701.00","494465.00","1866166.00"
"114/10/28","111","3","2643","捷迅","489138.00","-143777.00","-120246.00","65409.00","290524.00","555793.00","846317.00"
"114/10/28","111","3","2718","全心投控","-384544.00","-155564.00","1223447.00","--","683339.00","374765.00","1058104.00"
"114/10/28","111","3","2719","燦星旅","-51961.00","-1818.00","522058.00","--","468279.00","51852.00","520131.00"
"114/10/28","111","3","2724","藝舍-KY","63485.00","-219980.00","-62544.00","705.00","-218334.00","274450.00","56116.00"
"114/10/28","111","3","2726","雅茗-KY","-47268.00","290773.00","-238184.00","23016.00","28337.00","335995.00","364332.00"
"114/10/28","111","3","2729","瓦城","354970.00","-280528.00","-531473.00","2743.00","-454288.00","1128357.00","674069.00"
"114/10/28","111","3","2732","六角","423282.00","-85217.00","-216649.00","21081.00","142497.00","885355.00","1027852.00"
"114/10/28","111","3","2734","易飛網","19504.00","-37989.00","40487.00","637.00","22639.00","192320.00","214959.00"
"114/10/28","111","3","2736","富野","61384.00","4490.00","-68652.00","194.00","-2584.00","347811.00","345227.00"
"114/10/28","111","3","2740","天蔥","-11390.00","-3271.00","195643.00","0.00","180982.00","6799.00","187781.00"
"114/10/28","111","3","2743","山富","-41223.00","-35648.00","98441.00","--","21570.00","331588.00","353158.00"
"114/10/28","111","3","2745","五福","-62305.00","47674.00","-9352.00","--","-23983.00","155146.00","131163.00"
"114/10/28","111","3","2752","豆府","203244.00","-96656.00","-191388.00","453.00","-84347.00","741170.00","656823.00"
"114/10/28","111","3","2754","亞洲藏壽司","616650.00","-389474.00","-397352.00","622.00","-169554.00","412600.00","243046.00"
"114/10/28","111","3","2755","揚秦","108293.00","-32969.00","-39274.00","2354.00","38404.00","462672.00","501076.00"
"114/10/28","111","3","2756","聯發國際","160960.00","32657.00","69074.00","21112.00","283803.00","179427.00","463230.00"
"114/10/28","111","3","2916","滿心","223026.00","-34517.00","-169709.00","--","18800.00","62442.00","81242.00"
"114/10/28","111","3","2924","宏太-KY","-31406.00","36229.00","-10416.00","424.00","-5169.00","51838.00","46669.00"
"114/10/28","111","3","2926","誠品生活","554548.00","-81709.00","-439575.00","40695.00","73959.00","1260733.00","1334692.00"
"114/10/28","111","3","2937","集雅社","-242466.00","-163887.00","267805.00","--","-138548.00","286249.00","147701.00"
"114/10/28","111","3","2947","振宇五金","112408.00","-164982.00","-248614.00","--","-301188.00","477130.00","175942.00"
"114/10/28","111","3","3064","泰偉","-48310.00","-14797.00","19511.00","349.00","-43247.00","118718.00","75471.00"
"114/10/28","111","3","3066","李洲","-54890.00","65794.00","-27635.00","6101.00","-10630.00","194690.00","184060.00"
"114/10/28","111","3","3067","全域","-2370.00","-245.00","-2867.00","289.00","-5193.00","242327.00","237134.00"
"114/10/28","111","3","3071","協禧","294244.00","24747.00","-149400.00","24597.00","194188.00","933439.00","1127627.00"
"114/10/28","111","3","3073","天方能源","13467.00","-90444.00","33324.00","1499.00","-42154.00","290696.00","248542.00"
"114/10/28","111","3","3078","僑威","1291257.00","-1106177.00","-548894.00","97200.00","-266614.00","1916911.00","1650297.00"
"114/10/28","111","3","3081","聯亞","385219.00","-377866.00","-303816.00","888.00","-295575.00","1771121.00","1475546.00"
"114/10/28","111","3","3083","網龍","-5400.00","25924.00","-5563.00","19264.00","34225.00","280189.00","314414.00"
"114/10/28","111","3","3085","新零售","-33515.00","-906.00","99618.00","0.00","65197.00","22653.00","87850.00"
"114/10/28","111","3","3086","華義","33715.00","22144.00","-42599.00","--","13260.00","116641.00","129901.00"
"114/10/28","111","3","3088","艾訊","-210555.00","-61180.00","41596.00","96575.00","-133564.00","943871.00","810307.00"
"114/10/28","111","3","3093","港建*","371312.00","-15162.00","-230912.00","13174.00","138412.00","920645.00","1059057.00"
"114/10/28","111","3","3095","及成","-2703.00","-11210.00","22550.00","-255.00","8382.00","50432.00","58814.00"
"114/10/28","111","3","3105","穩懋","4387961.00","-5816438.00","-4294605.00","271659.00","-5451423.00","16331759.00","10880336.00"
"114/10/28","111","3","3114","好德","500158.00","624.00","-130840.00","60814.00","430756.00","645239.00","1075995.00"
"114/10/28","111","3","3115","富榮綱","18225.00","-20.00","-1885.00","9014.00","25334.00","217147.00","242481.00"
"114/10/28","111","3","3118","進階","15832.00","-7208.00","-63663.00","--","-55039.00","472955.00","417916.00"
"114/10/28","111","3","3122","笙泉","-96680.00","-55069.00","-76118.00","1933.00","-225934.00","357982.00","132048.00"
"114/10/28","111","3","3128","昇銳","35565.00","-124090.00","98892.00","9563.00","19930.00","54936.00","74866.00"
"114/10/28","111","3","3131","弘塑","622640.00","408770.00","-414867.00","2591.00","619134.00","1088432.00","1707566.00"
"114/10/28","111","3","3141","晶宏","-173057.00","-64873.00","-430694.00","-51341.00","-719965.00","1470331.00","750366.00"
"114/10/28","111","3","3147","大綜","-307375.00","-98660.00","446596.00","7199.00","47760.00","24838.00","72598.00"
"114/10/28","111","3","3152","璟德","861935.00","-197827.00","-552129.00","0.00","111979.00","452010.00","563989.00"
"114/10/28","111","3","3162","精確","-386816.00","-1902540.00","1046172.00","2883.00","-1240301.00","1863708.00","623407.00"
"114/10/28","111","3","3163","波若威","509064.00","-194398.00","-123178.00","23920.00","215408.00","1157682.00","1373090.00"
"114/10/28","111","3","3169","亞信","224280.00","597457.00","-313038.00","19419.00","528118.00","860653.00","1388771.00"
"114/10/28","111","3","3171","炎洲流通","91626.00","-54601.00","-8234.00","1753.00","30544.00","127008.00","157552.00"
"114/10/28","111","3","3176","基亞","-1222805.00","-2386685.00","3341659.00","412.00","-267419.00","2144580.00","1877161.00"
"114/10/28","111","3","3178","公準","299265.00","-143887.00","54558.00","422.00","210358.00","179743.00","390101.00"
"114/10/28","111","3","3188","鑫龍騰","-1721796.00","-124.00","2123508.00","--","401588.00","384383.00","785971.00"
"114/10/28","111","3","3191","雲嘉南","15865.00","246.00","171422.00","-3286.00","184247.00","76633.00","260880.00"
"114/10/28","111","3","3205","佰研","-83654.00","-1284.00","-6963.00","1469.00","-90432.00","255659.00","165227.00"
"114/10/28","111","3","3206","志豐","410850.00","-59717.00","-249843.00","36234.00","137524.00","467015.00","604539.00"
"114/10/28","111","3","3207","耀勝","125552.00","-25148.00","32824.00","-1721.00","131507.00","50068.00","181575.00"
"114/10/28","111","3","3211","順達","576879.00","2522022.00","-4832103.00","602726.00","-1130476.00","4473932.00","3343456.00"
"114/10/28","111","3","3213","茂訊","-213480.00","151030.00","-247669.00","--","-310119.00","500086.00","189967.00"
"114/10/28","111","3","3217","優群","595583.00","-160881.00","-583676.00","294.00","-148680.00","1170829.00","1022149.00"
"114/10/28","111","3","3218","大學光","894901.00","-258044.00","-500026.00","10277.00","147108.00","534192.00","681300.00"
"114/10/28","111","3","3219","倚強科","-2234.00","48396.00","-192364.00","43708.00","-102494.00","847242.00","744748.00"
"114/10/28","111","3","3221","台嘉碩","377337.00","28088.00","-201953.00","15684.00","219156.00","675802.00","894958.00"
"114/10/28","111","3","3224","三顧","30791.00","1277163.00","-15871.00","57611.00","1349694.00","748307.00","2098001.00"
"114/10/28","111","3","3226","龍鋒","40287.00","-274541.00","-98227.00","31670.00","-300811.00","572196.00","271385.00"
"114/10/28","111","3","3227","原相","101070.00","346325.00","-1508525.00","67643.00","-993487.00","4689767.00","3696280.00"
"114/10/28","111","3","3228","金麗科","124393.00","-95151.00","-29071.00","--","171.00","197326.00","197497.00"
"114/10/28","111","3","3230","錦明","60091.00","-90322.00","-5021.00","17330.00","-17922.00","343157.00","325235.00"
"114/10/28","111","3","3232","昱捷","-287574.00","-62991.00","321785.00","13214.00","-15566.00","160262.00","144696.00"
"114/10/28","111","3","3234","光環","130643.00","-21915.00","-124447.00","694.00","-15025.00","185293.00","170268.00"
"114/10/28","111","3","3236","千如","301138.00","-313067.00","-16585.00","14825.00","-13689.00","534624.00","520935.00"
"114/10/28","111","3","3252","海灣","101404.00","-25274.00","-87592.00","--","-11462.00","112276.00","100814.00"
"114/10/28","111","3","3259","鑫創","-113354.00","-12121.00","42965.00","--","-82510.00","171771.00","89261.00"
"114/10/28","111","3","3260","威剛","2057649.00","-4734403.00","2697920.00","451430.00","472596.00","3119730.00","3592326.00"
"114/10/28","111","3","3264","欣銓","4244891.00","-4624745.00","507111.00","36138.00","163395.00","2206881.00","2370276.00"
"114/10/28","111","3","3265","台星科","1382822.00","-517700.00","-179324.00","165864.00","851662.00","1603413.00","2455075.00"
"114/10/28","111","3","3268","海德威","-34096.00","-140568.00","154625.00","384.00","-19655.00","128319.00","108664.00"
"114/10/28","111","3","3272","東碩","-368290.00","-108239.00","372130.00","34871.00","-69528.00","317948.00","248420.00"
"114/10/28","111","3","3276","宇環","254696.00","-17087.00","-38431.00","--","199178.00","133623.00","332801.00"
"114/10/28","111","3","3284","太普高","-68862.00","-173910.00","313815.00","4891.00","75934.00","200921.00","276855.00"
"114/10/28","111","3","3285","微端","30223.00","-21974.00","8488.00","8890.00","25627.00","391613.00","417240.00"
"114/10/28","111","3","3287","廣寰科","145724.00","5506.00","-34779.00","3995.00","120446.00","39270.00","159716.00"
"114/10/28","111","3","3288","點晶","-6336.00","1509.00","-8889.00","10402.00","-3314.00","5217.00","1903.00"
"114/10/28","111","3","3289","宜特","944446.00","-661682.00","-180214.00","18647.00","121197.00","844879.00","966076.00"
"114/10/28","111","3","3290","東浦","226290.00","-38599.00","-30444.00","25957.00","183204.00","670554.00","853758.00"
"114/10/28","111","3","3293","鈊象","3843735.00","1531885.00","-3523004.00","307.00","1852923.00","3473975.00","5326898.00"
"114/10/28","111","3","3294","英濟","-77645.00","-309065.00","-189480.00","46757.00","-529433.00","1841857.00","1312424.00"
"114/10/28","111","3","3297","杭特","10969.00","-23823.00","5104.00","32805.00","25055.00","253512.00","278567.00"
"114/10/28","111","3","3303","岱稜","199910.00","-71940.00","-360232.00","25187.00","-207075.00","534682.00","327607.00"
"114/10/28","111","3","3306","鼎天","17991.00","-16855.00","-47570.00","44.00","-46390.00","529547.00","483157.00"
"114/10/28","111","3","3310","佳穎","15148.00","-183836.00","137378.00","11652.00","-19658.00","523180.00","503522.00"
"114/10/28","111","3","3313","斐成","-545619.00","-50108.00","545097.00","--","-50630.00","162373.00","111743.00"
"114/10/28","111","3","3317","尼克森","164518.00","-69842.00","-74824.00","182.00","20034.00","1189955.00","1209989.00"
"114/10/28","111","3","3322","建舜電","211356.00","-45892.00","1445.00","11937.00","178846.00","172586.00","351432.00"
"114/10/28","111","3","3323","加百裕","-250741.00","-182166.00","521889.00","15826.00","104808.00","664044.00","768852.00"
"114/10/28","111","3","3324","雙鴻","502240.00","-382914.00","-219652.00","8358.00","-91968.00","1493897.00","1401929.00"
"114/10/28","111","3","3325","旭品","128691.00","-113085.00","50780.00","26247.00","92633.00","330755.00","423388.00"
"114/10/28","111","3","3332","幸康","-2125.00","-163903.00","-38395.00","111220.00","-93203.00","854708.00","761505.00"
"114/10/28","111","3","3339","泰谷","31426.00","18021.00","-123.00","--","49324.00","305796.00","355120.00"
"114/10/28","111","3","3349","寶德","-5653.00","-25321.00","49372.00","601.00","18999.00","242416.00","261415.00"
"114/10/28","111","3","3354","律勝","64684.00","-55164.00","-68254.00","542.00","-58192.00","445461.00","387269.00"
"114/10/28","111","3","3357","臺慶科","1049756.00","-669181.00","-690098.00","64419.00","-245104.00","1341004.00","1095900.00"
"114/10/28","111","3","3360","尚立","-188657.00","-350644.00","428543.00","28606.00","-82152.00","469072.00","386920.00"
"114/10/28","111","3","3362","先進光","450394.00","-1074194.00","697917.00","67758.00","141875.00","522297.00","664172.00"
"114/10/28","111","3","3363","上詮","100181.00","-260550.00","-205.00","2877.00","-157697.00","613560.00","455863.00"
"114/10/28","111","3","3372","典範","356761.00","-21714.00","-2248.00","--","332799.00","429423.00","762222.00"
"114/10/28","111","3","3373","熱映","-56175.00","-7587.00","-64935.00","18869.00","-109828.00","295348.00","185520.00"
"114/10/28","111","3","3374","精材","2037792.00","-232843.00","-844277.00","--","960672.00","2112281.00","3072953.00"
"114/10/28","111","3","3379","彬台","-41883.00","-347.00","-3609.00","-1611.00","-47450.00","183912.00","136462.00"
"114/10/28","111","3","3388","崇越電","-160103.00","-5371.00","79517.00","149817.00","63860.00","2061957.00","2125817.00"
"114/10/28","111","3","3390","旭軟","6208.00","-348645.00","-15760.00","1132.00","-357065.00","450698.00","93633.00"
"114/10/28","111","3","3402","漢科","320244.00","-225544.00","-232071.00","-22372.00","-159743.00","890815.00","731072.00"
"114/10/28","111","3","3426","台興","52213.00","18988.00","-128542.00","14052.00","-43289.00","231290.00","188001.00"
"114/10/28","111","3","3430","奇鈦科","200000.00","-6423.00","67900.00","7570.00","269047.00","124587.00","393634.00"
"114/10/28","111","3","3434","哲固","-3285.00","-5973.00","34778.00","116.00","25636.00","53680.00","79316.00"
"114/10/28","111","3","3438","類比科","46860.00","-48068.00","-257078.00","0.00","-258286.00","555500.00","297214.00"
"114/10/28","111","3","3441","聯一光電","113938.00","-4735.00","-56391.00","41022.00","93834.00","473985.00","567819.00"
"114/10/28","111","3","3444","利機","108778.00","5534.00","-69347.00","3766.00","48731.00","279765.00","328496.00"
"114/10/28","111","3","3455","由田","413863.00","-688539.00","276473.00","4935.00","6732.00","542549.00","549281.00"
"114/10/28","111","3","3465","進泰電子","312337.00","13228.00","-498198.00","25114.00","-147519.00","481989.00","334470.00"
"114/10/28","111","3","3466","德晉","-179521.00","-78764.00","-1925.00","10496.00","-249714.00","532739.00","283025.00"
"114/10/28","111","3","3479","安勤","128967.00","-26484.00","213731.00","128992.00","445206.00","668129.00","1113335.00"
"114/10/28","111","3","3483","力致","905058.00","-381116.00","-410900.00","83709.00","196751.00","1029883.00","1226634.00"
"114/10/28","111","3","3484","崧騰","304373.00","-331402.00","-153453.00","94363.00","-86119.00","1355618.00","1269499.00"
"114/10/28","111","3","3489","森寶","-166929.00","467.00","272758.00","--","106296.00","283940.00","390236.00"
"114/10/28","111","3","3490","單井","164867.00","-63541.00","-45624.00","-487.00","55215.00","221573.00","276788.00"
"114/10/28","111","3","3491","昇達科","272089.00","268961.00","-333346.00","11962.00","219666.00","600408.00","820074.00"
"114/10/28","111","3","3492","長盛","52883.00","-15718.00","-48931.00","16702.00","4936.00","344824.00","349760.00"
"114/10/28","111","3","3498","陽程","15647.00","60555.00","-15817.00","34076.00","94461.00","1212594.00","1307055.00"
"114/10/28","111","3","3499","環天科","-27614.00","32506.00","-17986.00","16771.00","3677.00","369224.00","372901.00"
"114/10/28","111","3","3508","位速","173603.00","-15452.00","-30294.00","-35977.00","91880.00","517462.00","609342.00"
"114/10/28","111","3","3511","矽瑪","252543.00","-23326.00","-278651.00","9739.00","-39695.00","547756.00","508061.00"
"114/10/28","111","3","3512","皇龍","-261358.00","-30495.00","582728.00","12587.00","303462.00","624093.00","927555.00"
"114/10/28","111","3","3516","亞帝歐","99262.00","-46449.00","-88454.00","29829.00","-5812.00","309374.00","303562.00"
"114/10/28","111","3","3520","華盈","93204.00","-469969.00","203466.00","7764.00","-165535.00","366651.00","201116.00"
"114/10/28","111","3","3521","鴻翊","23177.00","2961.00","-23375.00","138.00","2901.00","80355.00","83256.00"
"114/10/28","111","3","3522","御嵿","-85957.00","254490.00","-275806.00","0.00","-107273.00","131088.00","23815.00"
"114/10/28","111","3","3523","迎輝","-51090.00","-62717.00","-2265.00","-287.00","-116359.00","186437.00","70078.00"
"114/10/28","111","3","3526","凡甲","533952.00","-20871.00","-450651.00","15716.00","78146.00","245531.00","323677.00"
"114/10/28","111","3","3527","聚積","-3209.00","-82219.00","-377740.00","7884.00","-455284.00","1384693.00","929409.00"
"114/10/28","111","3","3529","力旺","1088100.00","-61958.00","-1055292.00","34601.00","5451.00","2482765.00","2488216.00"
"114/10/28","111","3","3531","先益","157309.00","134808.00","-87259.00","41625.00","246483.00","576030.00","822513.00"
"114/10/28","111","3","3537","堡達","36660.00","-5663.00","47590.00","13494.00","92081.00","162222.00","254303.00"
"114/10/28","111","3","3540","曜越","-141043.00","-35286.00","93222.00","176834.00","93727.00","827194.00","920921.00"
"114/10/28","111","3","3541","西柏","389864.00","-11511.00","-79688.00","-2786.00","295879.00","535783.00","831662.00"
"114/10/28","111","3","3546","宇峻","249682.00","-214658.00","-249075.00","5047.00","-209004.00","631338.00","422334.00"
"114/10/28","111","3","3548","兆利","661101.00","-533892.00","399682.00","-469883.00","57008.00","1887924.00","1944932.00"
"114/10/28","111","3","3551","世禾","569378.00","-345190.00","-86077.00","11433.00","149544.00","919878.00","1069422.00"
"114/10/28","111","3","3552","同致","150037.00","-339062.00","26094.00","140426.00","-22505.00","1045434.00","1022929.00"
"114/10/28","111","3","3555","博士旺","17648.00","1648.00","-63070.00","503.00","-43271.00","87026.00","43755.00"
"114/10/28","111","3","3556","禾瑞亞","145007.00","-60990.00","-320695.00","3113.00","-233565.00","760452.00","526887.00"
"114/10/28","111","3","3558","神準","1830616.00","-549033.00","-305689.00","30401.00","1006295.00","1759738.00","2766033.00"
"114/10/28","111","3","3564","其陽","222040.00","-65097.00","-95719.00","9077.00","70301.00","163526.00","233827.00"
"114/10/28","111","3","3567","逸昌","139178.00","2055.00","-125852.00","156.00","15537.00","63592.00","79129.00"
"114/10/28","111","3","3570","大塚","106450.00","-10991.00","-114013.00","5162.00","-13392.00","459608.00","446216.00"
"114/10/28","111","3","3577","泓格","64854.00","-84257.00","-31400.00","3384.00","-47419.00","150742.00","103323.00"
"114/10/28","111","3","3580","友威科","363491.00","-327806.00","61366.00","7783.00","104834.00","275852.00","380686.00"
"114/10/28","111","3","3581","博磊","71591.00","-110789.00","29162.00","13437.00","3401.00","533041.00","536442.00"
"114/10/28","111","3","3587","閎康","763040.00","-1326296.00","418656.00","48263.00","-96337.00","1686177.00","1589840.00"
"114/10/28","111","3","3594","磐儀","171132.00","-116887.00","119392.00","-59684.00","113953.00","344147.00","458100.00"
"114/10/28","111","3","3597","映興","-13419.00","-6402.00","33644.00","6939.00","20762.00","211721.00","232483.00"
"114/10/28","111","3","3609","三一東林","-207050.00","-55613.00","321060.00","861.00","59258.00","272784.00","332042.00"
"114/10/28","111","3","3611","鼎翰","181009.00","-150733.00","-464037.00","42984.00","-390777.00","1199879.00","809102.00"
"114/10/28","111","3","3615","安可","123669.00","-196226.00","128654.00","1820.00","57917.00","827273.00","885190.00"
"114/10/28","111","3","3623","富晶通","-7414.00","-2370.00","-13556.00","--","-23340.00","114490.00","91150.00"
"114/10/28","111","3","3624","光頡","425083.00","-117106.00","-368940.00","-3044.00","-64007.00","777171.00","713164.00"
"114/10/28","111","3","3625","西勝","-237317.00","-81529.00","316109.00","16750.00","14013.00","135617.00","149630.00"
"114/10/28","111","3","3628","盈正","-104129.00","-47106.00","49943.00","39885.00","-61407.00","268948.00","207541.00"
"114/10/28","111","3","3629","地心引力","-54917.00","-11765.00","-6449.00","8670.00","-64461.00","257899.00","193438.00"
"114/10/28","111","3","3630","新鉅科","91156.00","-408904.00","652096.00","26111.00","360459.00","1106653.00","1467112.00"
"114/10/28","111","3","3631","晟楠","-64577.00","-238776.00","7947.00","41687.00","-253719.00","614556.00","360837.00"
"114/10/28","111","3","3632","研勤","-15829.00","1984.00","-3195.00","1121.00","-15919.00","72887.00","56968.00"
"114/10/28","111","3","3646","艾恩特","90358.00","-42991.00","-68474.00","16616.00","-4491.00","174677.00","170186.00"
"114/10/28","111","3","3663","鑫科","91954.00","-50728.00","-57725.00","1472.00","-15027.00","113592.00","98565.00"
"114/10/28","111","3","3664","安瑞-KY","-165114.00","93714.00","-10483.00","17521.00","-64362.00","202800.00","138438.00"
"114/10/28","111","3","3666","光耀","135591.00","-339645.00","-86824.00","3168.00","-287710.00","713066.00","425356.00"
"114/10/28","111","3","3672","康聯訊","29874.00","-29721.00","-6667.00","-380.00","-6894.00","196685.00","189791.00"
"114/10/28","111","3","3675","德微","383279.00","-180004.00","-230012.00","1826.00","-24911.00","334633.00","309722.00"
"114/10/28","111","3","3680","家登","736898.00","-817504.00","291994.00","6539.00","217927.00","1707329.00","1925256.00"
"114/10/28","111","3","3684","榮昌","187176.00","-19085.00","-119035.00","2446.00","51502.00","80526.00","132028.00"
"114/10/28","111","3","3685","元創精密","2030.00","-155051.00","238707.00","6107.00","91793.00","217082.00","308875.00"
"114/10/28","111","3","3687","歐買尬","-274208.00","-2104226.00","2500893.00","1649.00","124108.00","1254975.00","1379083.00"
"114/10/28","111","3","3689","湧德","420179.00","-154520.00","-334072.00","139962.00","71549.00","356284.00","427833.00"
"114/10/28","111","3","3691","碩禾","309635.00","-1143828.00","757342.00","60951.00","-15900.00","2779141.00","2763241.00"
"114/10/28","111","3","3693","營邦","-221438.00","-34908.00","411829.00","42432.00","197915.00","268380.00","466295.00"
"114/10/28","111","3","3707","漢磊","1196668.00","-497265.00","1653253.00","-113.00","2352543.00","2401367.00","4753910.00"
"114/10/28","111","3","3709","鑫聯大投控","-2622250.00","-192472.00","1655646.00","155123.00","-1003953.00","1600601.00","596648.00"
"114/10/28","111","3","3710","連展投控","143105.00","-116689.00","478534.00","83750.00","588700.00","508194.00","1096894.00"
"114/10/28","111","3","3713","新晶投控","-479788.00","-85961.00","481096.00","--","-84653.00","251026.00","166373.00"
"114/10/28","111","3","4102","永日","53710.00","25390.00","-31114.00","--","47986.00","78200.00","126186.00"
"114/10/28","111","3","4105","東洋","856611.00","-20241.00","-729764.00","184126.00","290732.00","2222253.00","2512985.00"
"114/10/28","111","3","4107","邦特","355017.00","-407211.00","-54498.00","5733.00","-100959.00","872610.00","771651.00"
"114/10/28","111","3","4109","加捷生醫","-9958.00","-28762.00","-3102.00","1955.00","-39867.00","172275.00","132408.00"
"114/10/28","111","3","4111","濟生","150714.00","-82796.00","-72221.00","1271.00","-3032.00","252270.00","249238.00"
"114/10/28","111","3","4113","聯上","-1073794.00","-109808.00","964305.00","--","-219297.00","466100.00","246803.00"
"114/10/28","111","3","4114","健喬","468551.00","-119121.00","-174904.00","6404.00","180930.00","868166.00","1049096.00"
"114/10/28","111","3","4116","明基醫","242979.00","-65429.00","44534.00","492.00","222576.00","369850.00","592426.00"
"114/10/28","111","3","4120","友華","-166840.00","-417629.00","372379.00","343079.00","130989.00","1959301.00","2090290.00"
"114/10/28","111","3","4121","優盛","261284.00","-106693.00","-260513.00","2257.00","-103665.00","608455.00","504790.00"
"114/10/28","111","3","4123","晟德","-317025.00","5417561.00","-3400987.00","0.00","1699549.00","267460.00","1967009.00"
"114/10/28","111","3","4126","太醫","249497.00","-29194.00","-562302.00","33624.00","-308375.00","815275.00","506900.00"
"114/10/28","111","3","4127","天良","1069.00","-1078.00","-31098.00","--","-31107.00","118469.00","87362.00"
"114/10/28","111","3","4128","中天","58522.00","-105722.00","-12170.00","-2372.00","-61742.00","725708.00","663966.00"
