出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/09/06","115","2","1240","茂生農經","1285947.00","1029176.00","2315123.00","702217.00","51327.00","753544.00","464440.00","--","144279.00","795286.00","95998.00","--","1500003.00","--","--","61576.00","1561579.00","--","0.00","0.00","33.91"
"115/09/06","115","2","1259","安心","1743835.00","5435597.00","7179432.00","2086650.00","2279302.00","4365952.00","323895.00","--","809816.00","1064487.00","606599.00","--","2804797.00","--","--","8683.00","2813480.00","0.00","0.00","0.00","86.60"
"115/09/06","115","2","1264","德麥","3396657.00","2789114.00","6185771.00","1690983.00","94156.00","1785139.00","370524.00","--","673219.00","2470077.00","37649.00","0.00","3551469.00","--","--","849163.00","4400632.00","--","0.00","0.00","95.85"
"115/09/06","115","2","1268","漢來美食","2360830.00","5143168.00","7503998.00","2448996.00","2653768.00","5102764.00","422237.00","--","1123334.00","837322.00","18341.00","--","2401234.00","--","--","--","2401234.00","--","0.00","0.00","56.87"
"115/09/06","115","2","1294","漢田生技","632919.00","594131.00","1227050.00","316249.00","88513.00","404762.00","366259.00","--","313785.00","167526.00","--","-28362.00","819208.00","--","--","3080.00","822288.00","--","0.00","300000.00","27.06"
"115/09/06","115","2","1295","生合","911192.00","2314828.00","3226020.00","836734.00","1078610.00","1915344.00","344748.00","--","402588.00","544313.00","19027.00","--","1310676.00","--","--","--","1310676.00","0.00","0.00","0.00","38.02"
"115/09/06","115","2","1336","台翰","1421203.00","1973502.00","3394705.00","1174952.00","320560.00","1495512.00","776144.00","--","676871.00","568976.00","-122798.00","--","1899193.00","--","--","--","1899193.00","0.00","0.00","0.00","24.47"
"115/09/06","115","2","1565","精華","4110234.00","3617036.00","7727270.00","1183403.00","133369.00","1316772.00","504165.00","--","526000.00","5378133.00","2200.00","--","6410498.00","--","--","--","6410498.00","0.00","0.00","0.00","127.15"
"115/09/06","115","2","1569","濱川","4010131.00","2982886.00","6993017.00","3098257.00","748626.00","3846883.00","1442474.00","--","1809696.00","-262910.00","-18439.00","--","2970821.00","--","--","175313.00","3146134.00","--","0.00","0.00","20.60"
"115/09/06","115","2","1570","力肯","878316.00","316555.00","1194871.00","148929.00","8833.00","157762.00","515008.00","--","--","427118.00","94983.00","--","1037109.00","--","--","--","1037109.00","0.00","0.00","0.00","20.14"
"115/09/06","115","2","1580","新麥","2946410.00","1816461.00","4762871.00","1236101.00","239264.00","1475365.00","493392.00","--","212373.00","2394243.00","14570.00","0.00","3114578.00","--","--","172928.00","3287506.00","--","0.00","0.00","63.13"
"115/09/06","115","2","1584","精剛","2992632.00","4686582.00","7679214.00","547276.00","2402110.00","2949386.00","2324705.00","--","2044435.00","520231.00","-54777.00","-177757.00","4656837.00","--","--","72991.00","4729828.00","0.00","0.00","7518000.00","20.70"
"115/09/06","115","2","1586","和勤","1919000.00","1787309.00","3706309.00","1231062.00","466660.00","1697722.00","1068495.00","--","832685.00","339400.00","-11669.00","-220324.00","2008587.00","--","--","--","2008587.00","0.00","0.00","5554000.00","19.83"
"115/09/06","115","2","1591","駿吉-KY","406764.00","345670.00","752434.00","277967.00","26079.00","304046.00","380480.00","--","149153.00","37518.00","-118763.00","--","448388.00","--","--","--","448388.00","0.00","0.00","0.00","11.78"
"115/09/06","115","2","1593","祺驊","1183649.00","701906.00","1885555.00","382092.00","34654.00","416746.00","397848.00","--","586226.00","436763.00","-54592.00","--","1366245.00","--","--","102564.00","1468809.00","--","0.00","0.00","34.34"
"115/09/06","115","2","1595","川寶","2448582.00","1548791.00","3997373.00","931135.00","372934.00","1304069.00","555549.00","--","815895.00","1328612.00","592.00","-7623.00","2693025.00","--","--","279.00","2693304.00","--","0.00","233000.00","48.68"
"115/09/06","115","2","1599","宏佳騰","1218226.00","1442000.00","2660226.00","536033.00","243035.00","779068.00","730287.00","--","403213.00","796955.00","-49780.00","-32370.00","1848305.00","--","--","32853.00","1881158.00","0.00","0.00","1000000.00","25.66"
"115/09/06","115","2","1742","台蠟","347598.00","1099314.00","1446912.00","118710.00","55891.00","174601.00","926713.00","--","162473.00","165721.00","17404.00","0.00","1272311.00","--","--","--","1272311.00","0.00","0.00","0.00","13.73"
"115/09/06","115","2","1777","生泰","1791495.00","1373257.00","3164752.00","522801.00","65004.00","587805.00","445917.00","--","983776.00","1147254.00","0.00","--","--","--","--","--","2576947.00","0.00","0.00","0.00","57.79"
"115/09/06","115","2","1780","立弘","1897889.00","659350.00","2557239.00","1001099.00","40286.00","1041385.00","1090752.00","--","204438.00","211017.00","9647.00","--","1515854.00","--","--","--","1515854.00","0.00","0.00","0.00","13.90"
"115/09/06","115","2","1781","合世","421300.00","234473.00","655773.00","155396.00","197145.00","352541.00","474076.00","--","35107.00","-154501.00","-51450.00","--","303232.00","--","--","--","303232.00","0.00","0.00","0.00","6.40"
"115/09/06","115","2","1784","訊聯","1921160.00","1159182.00","3080342.00","450131.00","429193.00","879324.00","531212.00","--","769056.00","89315.00","-8584.00","-153477.00","1227522.00","--","--","973496.00","2201018.00","0.00","0.00","3291000.00","24.63"
"115/09/06","115","2","1785","光洋科","31051034.00","8748272.00","39799306.00","17951058.00","4924702.00","22875760.00","5959802.00","--","4277296.00","5967203.00","11577.00","--","16215878.00","--","--","707668.00","16923546.00","--","0.00","0.00","27.21"
"115/09/06","115","2","1788","杏昌","2729499.00","2564953.00","5294452.00","1754321.00","587787.00","2342108.00","445210.00","--","1601988.00","943997.00","-38851.00","--","2952344.00","--","--","--","2952344.00","0.00","0.00","0.00","66.31"
"115/09/06","115","2","1796","金穎生技","586870.00","679347.00","1266217.00","188046.00","294261.00","482307.00","414598.00","--","294336.00","76396.00","-1420.00","--","783910.00","--","--","--","783910.00","0.00","0.00","0.00","18.91"
"115/09/06","115","2","1799","易威","706361.00","585560.00","1291921.00","263831.00","304622.00","568453.00","1246895.00","--","43902.00","-607925.00","26410.00","--","709282.00","--","--","14186.00","723468.00","0.00","0.00","0.00","5.69"
