出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"115/08/05","115","2","1570","力肯","878316.00","316555.00","1194871.00","148929.00","8833.00","157762.00","515008.00","--","--","427118.00","94983.00","--","1037109.00","--","--","--","1037109.00","0.00","0.00","0.00","20.14"
"115/08/05","115","2","1584","精剛","2992632.00","4686582.00","7679214.00","547276.00","2402110.00","2949386.00","2324705.00","--","2044435.00","520231.00","-54777.00","-177757.00","4656837.00","--","--","72991.00","4729828.00","0.00","0.00","7518000.00","20.70"
"115/08/05","115","2","1780","立弘","1897889.00","659350.00","2557239.00","1001099.00","40286.00","1041385.00","1090752.00","--","204438.00","211017.00","9647.00","--","1515854.00","--","--","--","1515854.00","0.00","0.00","0.00","13.90"
"115/08/05","115","2","2643","捷迅","2697625.00","486443.00","3184068.00","1116301.00","111864.00","1228165.00","350000.00","--","421105.00","1115632.00","69166.00","--","1955903.00","--","--","--","1955903.00","--","0.00","0.00","55.88"
"115/08/05","115","2","3088","艾訊","5801856.00","2668647.00","8470503.00","2417612.00","435983.00","2853595.00","1309676.00","--","1164155.00","3009503.00","67365.00","--","5550699.00","--","--","66209.00","5616908.00","--","2366838.00","0.00","50.00"
"115/08/05","115","2","3141","晶宏","1928386.00","2174031.00","4102417.00","1014429.00","251577.00","1266006.00","754607.00","--","418749.00","1568010.00","80275.00","-62495.00","2759146.00","--","--","77265.00","2836411.00","--","0.00","1074000.00","37.09"
"115/08/05","115","2","3152","璟德","2678191.00","1736224.00","4414415.00","754917.00","13732.00","768649.00","390162.00","--","573532.00","2682072.00","0.00","--","--","--","--","--","3645766.00","--","0.00","0.00","93.44"
"115/08/05","115","2","3169","亞信","2025306.00","161987.00","2187293.00","407951.00","10428.00","418379.00","633070.00","--","493438.00","653949.00","-11543.00","--","1768914.00","--","--","--","1768914.00","--","0.00","0.00","27.94"
"115/08/05","115","2","3211","順達","13068580.00","5795180.00","18863760.00","9117032.00","786805.00","9903837.00","1543870.00","--","2468687.00","5152695.00","-205329.00","--","8959923.00","--","--","0.00","8959923.00","--","0.00","0.00","58.04"
"115/08/05","115","2","3264","欣銓","9024162.00","32309095.00","41333257.00","10245747.00","11460531.00","21706278.00","4901701.00","--","1244189.00","13284873.00","322988.00","-126772.00","19626979.00","--","--","--","19626979.00","0.00","0.00","16250750.00","41.41"
"115/08/05","115","2","3306","鼎天","1004741.00","3488282.00","4493023.00","445820.00","2203.00","448023.00","506077.00","--","481430.00","241404.00","2816089.00","--","--","--","--","--","4045000.00","--","0.00","0.00","79.93"
"115/08/05","115","2","3354","律勝","352416.00","523302.00","875718.00","32270.00","66295.00","98565.00","701124.00","--","34462.00","62230.00","-20663.00","--","777153.00","--","--","--","777153.00","0.00","0.00","0.00","11.08"
"115/08/05","115","2","3372","典範","823426.00","1026651.00","1850077.00","286733.00","79614.00","366347.00","1753240.00","--","132984.00","-402494.00","0.00","--","--","--","--","--","1483730.00","0.00","0.00","0.00","8.46"
