出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/28","111","4","1303","南亞","355183300.00","301276564.00","--","--","53906736.00","--","1665.00","53908401.00","21878561.00","--","32029840.00","15520992.00","47550832.00","9066113.00","38484719.00","--","--","38484719.00","-12531367.00","--","25953352.00","32108977.00","--","6375742.00","19479433.00","--","6473919.00","4.05"
"114/10/28","111","4","1304","台聚","66437122.00","55496976.00","--","--","10940146.00","--","--","10940146.00","5204155.00","--","5735991.00","-5039001.00","696990.00","758179.00","-61189.00","--","--","-61189.00","714590.00","--","653401.00","1555097.00","--","-1616286.00","1567260.00","--","-913859.00","1.45"
"114/10/28","111","4","1305","華夏","17637479.00","16959318.00","--","--","678161.00","--","--","678161.00","1662631.00","--","-984470.00","467287.00","-517183.00","-179466.00","-337717.00","--","--","-337717.00","107290.00","--","-230427.00","-370247.00","--","32530.00","-266133.00","--","35706.00","-0.64"
"114/10/28","111","4","1307","三芳","10763499.00","9029397.00","--","--","1734102.00","--","--","1734102.00","1440771.00","--","293331.00","301966.00","595297.00","125183.00","470114.00","--","--","470114.00","557141.00","--","1027255.00","470114.00","--","--","1027255.00","--","--","1.18"
"114/10/28","111","4","1308","亞聚","9815332.00","6582460.00","--","--","3232872.00","--","--","3232872.00","285964.00","--","2946908.00","-1129137.00","1817771.00","370402.00","1447369.00","--","--","1447369.00","-913051.00","--","534318.00","1447369.00","--","--","534318.00","--","--","2.44"
"114/10/28","111","4","1309","台達化","18083799.00","16323674.00","--","--","1760125.00","--","--","1760125.00","1534668.00","--","225457.00","318917.00","544374.00","132296.00","412078.00","--","--","412078.00","-110476.00","--","301602.00","412078.00","--","--","301602.00","--","--","1.04"
"114/10/28","111","4","1310","台苯","12853960.00","13180825.00","--","--","-326865.00","--","--","-326865.00","210322.00","--","-537187.00","158638.00","-378549.00","-46421.00","-332128.00","--","--","-332128.00","-250267.00","--","-582395.00","-373905.00","--","41777.00","-622614.00","--","40219.00","-0.71"
"114/10/28","111","4","1312","國喬","18176626.00","17305359.00","--","--","871267.00","--","--","871267.00","1658353.00","--","-787086.00","771476.00","-15610.00","438778.00","-454388.00","--","--","-454388.00","-678117.00","--","-1132505.00","-493812.00","--","39424.00","-843371.00","--","-289134.00","-0.56"
"114/10/28","111","4","1313","聯成","72819643.00","72475633.00","--","--","344010.00","--","--","344010.00","2716636.00","--","-2372626.00","650404.00","-1722222.00","-485998.00","-1236224.00","--","--","-1236224.00","-1316153.00","--","-2552377.00","-1236224.00","--","--","-2552377.00","--","--","-0.94"
"114/10/28","111","4","1314","中石化","25027795.00","26261243.00","--","--","-1233448.00","--","--","-1233448.00","2612392.00","--","-3845840.00","4569211.00","723371.00","517974.00","205397.00","--","--","205397.00","251628.00","--","457025.00","233114.00","--","-27717.00","485019.00","--","-27994.00","0.06"
"114/10/28","111","4","1315","達新","2669360.00","2164045.00","--","--","505315.00","--","--","505315.00","334882.00","--","170433.00","616312.00","786745.00","75521.00","711224.00","--","--","711224.00","-1164846.00","--","-453622.00","708174.00","--","3050.00","-457759.00","--","4137.00","7.41"
"114/10/28","111","4","1316","上曜","2331605.00","1744172.00","--","--","587433.00","--","--","587433.00","417465.00","--","169968.00","-99921.00","70047.00","13961.00","56086.00","--","--","56086.00","-1407.00","--","54679.00","140078.00","--","-83992.00","142219.00","--","-87540.00","0.70"
"114/10/28","111","4","1319","東陽","21282606.00","16254532.00","--","--","5028074.00","--","--","5028074.00","3093555.00","--","1934519.00","665793.00","2600312.00","563592.00","2036720.00","--","--","2036720.00","472463.00","--","2509183.00","2151321.00","--","-114601.00","2613637.00","--","-104454.00","3.64"
"114/10/28","111","4","1321","大洋","6506136.00","6135998.00","--","--","370138.00","--","--","370138.00","561388.00","--","-191250.00","183453.00","-7797.00","34860.00","-42657.00","0.00","--","-42657.00","-515601.00","--","-558258.00","-42657.00","--","--","-558258.00","--","--","-0.19"
"114/10/28","111","4","1323","永裕","3752381.00","2948299.00","--","--","804082.00","--","--","804082.00","491078.00","--","313004.00","36174.00","349178.00","58068.00","291110.00","--","--","291110.00","71230.00","--","362340.00","186544.00","--","104566.00","260107.00","--","102233.00","2.05"
"114/10/28","111","4","1324","地球","983017.00","829229.00","--","--","153788.00","--","--","153788.00","152883.00","--","905.00","11865.00","12770.00","7967.00","4803.00","--","--","4803.00","14773.00","--","19576.00","4803.00","--","--","19576.00","--","--","0.06"
"114/10/28","111","4","1325","恆大","553968.00","510294.00","--","--","43674.00","--","--","43674.00","48696.00","--","-5022.00","25533.00","20511.00","6985.00","13526.00","--","--","13526.00","-12500.00","--","1026.00","16580.00","--","-3054.00","2503.00","--","-1477.00","0.19"
"114/10/28","111","4","1326","台化","379896563.00","367154202.00","--","--","12742361.00","--","--","12742361.00","18028435.00","--","-5286074.00","14875657.00","9589583.00","385722.00","9203861.00","--","--","9203861.00","-48730974.00","--","-39527113.00","7359531.00","--","1844330.00","-36763754.00","--","-2763359.00","1.26"
"114/10/28","111","4","1337","再生-KY","643603.00","870422.00","--","--","-226819.00","--","--","-226819.00","240747.00","--","-467566.00","-9326.00","-476892.00","--","-476892.00","--","--","-476892.00","68463.00","--","-408429.00","-476892.00","--","--","-408429.00","--","--","-1.77"
"114/10/28","111","4","1338","廣華-KY","7344840.00","5849352.00","--","--","1495488.00","--","--","1495488.00","1285503.00","--","209985.00","-624.00","209361.00","78668.00","130693.00","--","--","130693.00","221237.00","--","351930.00","136329.00","--","-5636.00","313080.00","--","38850.00","1.63"
"114/10/28","111","4","1339","昭輝","2020758.00","1490296.00","--","--","530462.00","--","--","530462.00","350460.00","--","180002.00","347221.00","527223.00","126230.00","400993.00","--","--","400993.00","12546.00","--","413539.00","408560.00","--","-7567.00","419153.00","--","-5614.00","5.51"
"114/10/28","111","4","1340","勝悅-KY","499230.00","752284.00","--","--","-253054.00","--","--","-253054.00","176066.00","--","-429120.00","2017.00","-427103.00","2775.00","-429878.00","--","--","-429878.00","89046.00","--","-340832.00","-429878.00","--","--","-340832.00","--","--","-2.81"
"114/10/28","111","4","1341","富林-KY","3045728.00","2442310.00","--","--","603418.00","--","--","603418.00","247126.00","--","356292.00","23084.00","379376.00","79177.00","300199.00","--","--","300199.00","66999.00","--","367198.00","300199.00","--","--","367198.00","--","--","5.95"
"114/10/28","111","4","1342","八貫","2589138.00","1838268.00","--","--","750870.00","--","--","750870.00","198473.00","0.00","552397.00","62331.00","614728.00","115214.00","499514.00","--","--","499514.00","--","--","499514.00","--","--","--","--","--","--","7.34"
"114/10/28","111","4","1402","遠東新","263944525.00","213924074.00","--","--","50020451.00","--","555.00","50021006.00","36254642.00","583435.00","14349799.00","2799831.00","17149630.00","3808480.00","13341150.00","--","--","13341150.00","3116351.00","--","16457501.00","8160292.00","--","5180858.00","11284425.00","--","5173076.00","1.63"
"114/10/28","111","4","1410","南染","395971.00","263032.00","--","--","132939.00","--","--","132939.00","87042.00","--","45897.00","23218.00","69115.00","13135.00","55980.00","--","--","55980.00","2623.00","--","58603.00","56582.00","--","-602.00","59066.00","--","-463.00","0.90"
"114/10/28","111","4","1413","宏洲","3145933.00","2937786.00","--","--","208147.00","--","--","208147.00","110244.00","-13395.00","84508.00","15218.00","99726.00","685.00","99041.00","--","--","99041.00","-7222.00","--","91819.00","--","--","--","--","--","--","0.75"
"114/10/28","111","4","1414","東和","688943.00","523144.00","--","--","165799.00","--","--","165799.00","84940.00","--","80859.00","43661.00","124520.00","20158.00","104362.00","--","--","104362.00","-96298.00","--","8064.00","--","--","--","--","--","--","0.47"
"114/10/28","111","4","1416","廣豐","249391.00","182848.00","--","--","66543.00","--","--","66543.00","114652.00","--","-48109.00","155105.00","106996.00","10740.00","96256.00","0.00","--","96256.00","202638.00","--","298894.00","94462.00","--","1794.00","297100.00","--","1794.00","0.51"
"114/10/28","111","4","1417","嘉裕","1511442.00","1075305.00","--","--","436137.00","--","--","436137.00","600713.00","--","-164576.00","116103.00","-48473.00","3.00","-48476.00","154827.00","--","106351.00","-20361.00","--","85990.00","106351.00","--","--","-71017.00","--","157007.00","0.56"
"114/10/28","111","4","1418","東華","20754.00","27919.00","--","--","-7165.00","--","--","-7165.00","75541.00","2596.00","-80110.00","101275.00","21165.00","-645.00","21810.00","--","--","21810.00","76.00","--","21886.00","21817.00","--","-7.00","21893.00","--","-7.00","0.40"
"114/10/28","111","4","1419","新紡","3349289.00","2431251.00","--","--","918038.00","--","--","918038.00","618188.00","405.00","300255.00","1963266.00","2263521.00","192535.00","2070986.00","--","--","2070986.00","-40203.00","--","2030783.00","2070986.00","--","0.00","2030783.00","--","0.00","6.92"
"114/10/28","111","4","1423","利華","175942.00","177375.00","--","--","-1433.00","--","--","-1433.00","34965.00","--","-36398.00","121539.00","85141.00","11791.00","73350.00","--","--","73350.00","-38930.00","--","34420.00","--","--","--","--","--","--","0.53"
"114/10/28","111","4","1432","大魯閣","1106827.00","686247.00","--","--","420580.00","--","--","420580.00","427141.00","--","-6561.00","-28772.00","-35333.00","1585.00","-36918.00","--","--","-36918.00","-269.00","--","-37187.00","-31160.00","--","-5758.00","-31429.00","--","-5758.00","-0.35"
"114/10/28","111","4","1434","福懋","34722655.00","30953904.00","--","--","3768751.00","--","--","3768751.00","2498926.00","--","1269825.00","2436389.00","3706214.00","301233.00","3404981.00","--","--","3404981.00","-8233849.00","--","-4828868.00","3404981.00","--","0.00","-4828868.00","--","0.00","2.02"
"114/10/28","111","4","1435","中福","13097.00","1339.00","--","--","11758.00","0.00","--","11758.00","58780.00","--","-47022.00","-183628.00","-230650.00","0.00","-230650.00","--","--","-230650.00","-5298.00","--","-235948.00","-230650.00","--","0.00","-235948.00","--","0.00","-1.65"
"114/10/28","111","4","1436","華友聯","3939725.00","2676245.00","--","--","1263480.00","--","--","1263480.00","400492.00","--","862988.00","-69482.00","793506.00","162865.00","630641.00","--","--","630641.00","-1828.00","--","628813.00","630641.00","--","--","628813.00","--","--","6.54"
"114/10/28","111","4","1437","勤益控","801868.00","315712.00","--","--","486156.00","--","--","486156.00","69949.00","--","416207.00","51969.00","468176.00","61409.00","406767.00","--","--","406767.00","91626.00","--","498393.00","407483.00","--","-716.00","499109.00","--","-716.00","2.00"
"114/10/28","111","4","1438","三地開發","595265.00","147124.00","--","--","448141.00","--","--","448141.00","31518.00","--","416623.00","-36343.00","380280.00","6731.00","373549.00","--","--","373549.00","--","--","373549.00","--","--","--","--","--","--","5.17"
"114/10/28","111","4","1439","雋揚","570153.00","446013.00","--","--","124140.00","--","--","124140.00","83289.00","--","40851.00","121185.00","162036.00","18444.00","143592.00","--","--","143592.00","-105791.00","--","37801.00","92205.00","13190.00","38197.00","-13586.00","13190.00","38197.00","1.14"
"114/10/28","111","4","1440","南紡","21968232.00","19556386.00","--","--","2411846.00","--","--","2411846.00","2048133.00","--","363713.00","1052092.00","1415805.00","224047.00","1191758.00","--","--","1191758.00","57529.00","--","1249287.00","1157904.00","--","33854.00","1197596.00","--","51691.00","0.70"
"114/10/28","111","4","1441","大東","1588312.00","1696512.00","--","--","-108200.00","--","--","-108200.00","207237.00","--","-315437.00","-5904.00","-321341.00","-1489.00","-319852.00","--","--","-319852.00","47306.00","--","-272546.00","-262231.00","--","-57621.00","-228153.00","--","-44393.00","-2.52"
"114/10/28","111","4","1442","名軒","2003352.00","1264216.00","--","--","739136.00","--","--","739136.00","210507.00","--","528629.00","190161.00","718790.00","74330.00","644460.00","--","--","644460.00","-4937.00","--","639523.00","--","--","--","--","--","--","1.76"
"114/10/28","111","4","1443","立益物流","847500.00","501431.00","--","--","346069.00","--","--","346069.00","100240.00","--","245829.00","-99364.00","146465.00","3452.00","143013.00","0.00","--","143013.00","22398.00","--","165411.00","225446.00","--","-82433.00","260188.00","--","-94777.00","1.67"
"114/10/28","111","4","1444","力麗","12237226.00","11185719.00","--","--","1051507.00","-988.00","--","1052495.00","1011262.00","--","41233.00","549851.00","591084.00","122507.00","468577.00","--","--","468577.00","-174361.00","--","294216.00","489757.00","--","-21180.00","321391.00","--","-27175.00","0.51"
"114/10/28","111","4","1445","大宇","1511208.00","1392090.00","--","--","119118.00","--","--","119118.00","152937.00","--","-33819.00","27674.00","-6145.00","-17133.00","10988.00","--","--","10988.00","-24578.00","--","-13590.00","10988.00","--","--","-13590.00","--","--","0.08"
"114/10/28","111","4","1446","宏和","155705.00","137389.00","--","--","18316.00","--","--","18316.00","59466.00","--","-41150.00","19052.00","-22098.00","15708.00","-37806.00","--","--","-37806.00","-13464.00","--","-51270.00","-37806.00","--","--","-51270.00","--","--","-0.27"
"114/10/28","111","4","1447","力鵬","28501393.00","27995196.00","--","--","506197.00","--","567.00","506764.00","841990.00","--","-335226.00","300712.00","-34514.00","-16598.00","-17916.00","--","--","-17916.00","-312879.00","--","-330795.00","-37008.00","--","19092.00","-289962.00","--","-40833.00","-0.04"
"114/10/28","111","4","1449","佳和","2484187.00","2201379.00","--","--","282808.00","--","--","282808.00","341188.00","--","-58380.00","175282.00","116902.00","18266.00","98636.00","--","--","98636.00","-17036.00","--","81600.00","85455.00","--","13181.00","67457.00","--","14143.00","1.09"
"114/10/28","111","4","1451","年興","8695169.00","7888120.00","--","--","807049.00","--","--","807049.00","496647.00","--","310402.00","216522.00","526924.00","100468.00","426456.00","--","--","426456.00","-151673.00","--","274783.00","426456.00","--","--","274783.00","--","--","2.15"
"114/10/28","111","4","1452","宏益","1818424.00","1600211.00","--","--","218213.00","--","--","218213.00","115878.00","--","102335.00","59180.00","161515.00","33271.00","128244.00","--","--","128244.00","7932.00","--","136176.00","128244.00","--","--","136176.00","--","--","0.97"
"114/10/28","111","4","1453","大將","248555.00","231979.00","--","--","16576.00","--","--","16576.00","52041.00","--","-35465.00","26443.00","-9022.00","3267.00","-12289.00","--","--","-12289.00","--","--","-12289.00","-12303.00","--","14.00","-12303.00","--","14.00","-0.12"
"114/10/28","111","4","1454","台富","1796280.00","1607171.00","--","--","189109.00","--","--","189109.00","161240.00","989.00","28858.00","18910.00","47768.00","15577.00","32191.00","--","--","32191.00","11982.00","--","44173.00","32190.00","--","1.00","44172.00","--","1.00","0.26"
"114/10/28","111","4","1455","集盛","9301445.00","9087845.00","--","--","213600.00","--","--","213600.00","458810.00","--","-245210.00","-40787.00","-285997.00","-4203.00","-281794.00","--","--","-281794.00","-14091.00","--","-295885.00","-281794.00","--","--","-295885.00","--","--","-0.53"
"114/10/28","111","4","1456","怡華","617250.00","442848.00","--","--","174402.00","--","--","174402.00","107267.00","50700.00","117835.00","-192395.00","-74560.00","903.00","-75463.00","--","--","-75463.00","677.00","--","-74786.00","-75463.00","--","--","-74786.00","--","--","-0.81"
"114/10/28","111","4","1457","宜進","4335382.00","3762208.00","--","--","573174.00","--","--","573174.00","263704.00","2004729.00","2314199.00","-158883.00","2155316.00","125178.00","2030138.00","--","--","2030138.00","-154713.00","--","1875425.00","1013957.00","--","1016181.00","873735.00","--","1001690.00","4.55"
"114/10/28","111","4","1459","聯發","1957172.00","1925948.00","--","--","31224.00","--","--","31224.00","148946.00","--","-117722.00","-322755.00","-440477.00","2890.00","-443367.00","--","--","-443367.00","-129283.00","--","-572650.00","-443367.00","--","0.00","-572650.00","--","0.00","-1.40"
"114/10/28","111","4","1460","宏遠","9807785.00","8115340.00","--","--","1692445.00","--","--","1692445.00","1598244.00","3251.00","97452.00","13929.00","111381.00","89539.00","21842.00","--","--","21842.00","216019.00","--","237861.00","21844.00","--","-2.00","237863.00","--","-2.00","0.03"
"114/10/28","111","4","1463","強盛新","495932.00","419379.00","--","--","76553.00","--","--","76553.00","71987.00","--","4566.00","82338.00","86904.00","18025.00","68879.00","--","--","68879.00","38018.00","--","106897.00","68684.00","--","195.00","106702.00","--","195.00","0.42"
"114/10/28","111","4","1464","得力","12277001.00","10494287.00","--","--","1782714.00","--","0.00","1782714.00","1633830.00","-17861.00","131023.00","361999.00","493022.00","86790.00","406232.00","--","--","406232.00","245934.00","--","652166.00","367058.00","--","39174.00","599977.00","--","52189.00","0.95"
"114/10/28","111","4","1465","偉全","611734.00","527470.00","--","--","84264.00","--","--","84264.00","86377.00","--","-2113.00","103411.00","101298.00","4548.00","96750.00","--","--","96750.00","579.00","--","97329.00","--","--","--","--","--","--","0.93"
"114/10/28","111","4","1466","聚隆","2785426.00","2614571.00","0.00","0.00","170855.00","0.00","0.00","170855.00","289993.00","--","-119138.00","54926.00","-64212.00","2532.00","-66744.00","0.00","--","-66744.00","17566.00","--","-49178.00","-66744.00","0.00","0.00","-49178.00","0.00","0.00","-0.60"
"114/10/28","111","4","1467","南緯","6129220.00","4828337.00","--","--","1300883.00","--","--","1300883.00","1270260.00","--","30623.00","14680.00","45303.00","86977.00","-41674.00","--","--","-41674.00","168103.00","--","126429.00","-38383.00","--","-3291.00","125025.00","--","1404.00","-0.16"
"114/10/28","111","4","1468","昶和","1412468.00","1394289.00","--","--","18179.00","--","--","18179.00","122175.00","--","-103996.00","139895.00","35899.00","83.00","35816.00","--","--","35816.00","-18400.00","--","17416.00","37030.00","--","-1214.00","18230.00","--","-814.00","0.23"
"114/10/28","111","4","1470","大統新創","845152.00","670834.00","--","--","174318.00","--","--","174318.00","105941.00","0.00","68377.00","-18376.00","50001.00","17158.00","32843.00","--","--","32843.00","2406.00","--","35249.00","32843.00","--","--","35249.00","--","--","0.38"
"114/10/28","111","4","1471","首利","237989.00","240544.00","--","--","-2555.00","--","--","-2555.00","150156.00","--","-152711.00","-4558.00","-157269.00","30.00","-157299.00","--","--","-157299.00","61824.00","--","-95475.00","-157283.00","--","-16.00","-97459.00","--","1984.00","-1.05"
"114/10/28","111","4","1472","三洋實業","1169012.00","1060821.00","--","--","108191.00","--","--","108191.00","115121.00","--","-6930.00","4493.00","-2437.00","-5720.00","3283.00","434.00","--","3717.00","3885.00","--","7602.00","3717.00","--","--","7602.00","--","--","0.15"
"114/10/28","111","4","1473","台南","7529845.00","6310580.00","--","--","1219265.00","--","--","1219265.00","983539.00","--","235726.00","111574.00","347300.00","46268.00","301032.00","--","--","301032.00","197899.00","--","498931.00","301032.00","--","--","498931.00","--","--","2.06"
"114/10/28","111","4","1474","弘裕","3189020.00","2782976.00","--","--","406044.00","--","--","406044.00","347155.00","--","58889.00","45777.00","104666.00","24097.00","80569.00","--","--","80569.00","-11484.00","--","69085.00","77429.00","--","3140.00","65945.00","--","3140.00","0.60"
